ParlaMint-GB_2018-02-23-lords.u1	That the Bill be now read a second time.
ParlaMint-GB_2018-02-23-lords.u18	I am grateful to the Minister for giving me this space but I could give plenty of evidence of people who would like to avail themselves of this facility—plenty, plenty, plenty.
ParlaMint-GB_2018-02-23-lords.u19	I thank the noble Lord for his intervention; perhaps I should have prefaced my “evidence” with “sufficient”. We are certainly always open to receiving evidence because that is the best way to make law As a government Minister, I cannot of course comment on the ecumenical purpose of the Bill or on the practices of denominations. These are matters for others to determine, in their own way and their own time. I see that only this month, the General Synod of the Church of England has done just that in welcoming a joint report with the Methodist Church on how the two Churches can work more closely together, including in what they speak of as an interchange of ministries. The report is called Mission and Ministry in Covenant; I note that its authors acknowledge that they have built on the foundations of dialogue between the two Churches over many years, as mentioned by the noble Lord, Lord Griffiths. They also recognise that there is still much work to do. It is clear to me, then, that if Churches wish to take the initiative to work closely together, it is not a change that can be achieved overnight. Instead, it takes long consideration and, no doubt, prayerful reflection With all this in mind, and repeating that the Church’s position is sufficient reason for the Government not to support the Bill, I turn now to the detail of what my noble friend has proposed. Clause 1(2) makes it clear that the proposal would extend to peculiars, royal or otherwise. The Government would wish to approach very cautiously any proposal from outside the Church that affected royal peculiars in particular, since they come under the direct jurisdiction of Her Majesty the Queen Clause 1(3) requires that the proposed marriages are solemnized and registered only by a minister licensed to perform marriages in a church of another denomination. The existing law sets out that a marriage in another denomination’s registered building must take place in the presence of either a registrar or an authorised person. This authorised person will usually be a minister of religion, but not necessarily. The law does not require a minister to perform a marriage, only that the marriage should take place in the presence of the people required by statute. Furthermore, notice of such a marriage could not be given by the reading of banns, and the Marriage Act 1949 would require further amendment to provide for a superintendent registrar’s certificate to authorise marriages by other denominations in Church of England churches and chapels. The existing law provides for offences relating to the solemnization of marriages; the Government would also need to consider whether these offences ought to be extended Clause 1(4) presents a problem of definition. I am aware that there is potential for dispute about which groups constitute a Christian denomination. Whether this is justiciable would be a matter for the court. Lord Ramsey, as the then most reverend Primate the Archbishop of Canterbury, understood this difficulty when he introduced his Private Member’s Bill nearly 50 years ago. Now known as the Sharing of Church Buildings Act 1969, it extended to the denominations which had taken part in the negotiations for the actual construction of the Bill. Furthermore, it provided a mechanism so that other denominations could apply to various Christian umbrella organisations to have the Act extended to them. Although not the prime intention of Lord Ramsey’s Bill, a consequence of a sharing agreement made locally with the Church of England under this Act is that other denominations may solemnize marriages in the Church of England building concerned. The requirements of the Act must be met, including that the other denomination has the building certified and registered in the usual manner I have endeavoured to be helpful to the House in setting out these points in detail. It remains the case that the fundamental issue for the Government is the Church of England’s position on its own affairs. Because the Church does not support the Bill, I must, as a matter of principle, express the Government’s reservations about the Bill I turn briefly to the point raised by the noble Lord, Lord Alton. He spoke very movingly of how differences in religion can affect families and communities, and the benefits of practical ecumenism. I accept his point that marriage is symbolic because it is a union—a coming together. None the less, families and communities have overcome their differences by themselves without changing the law. If one denomination is willing to involve another at an appropriate point in the marriage ceremony, that will surely be most welcomed by families and communities. That, however, remains a matter for the people involved, not for the Government The noble Lord, Lord Beith, commented on non-C of E participants in C of E weddings. He said that there are certain parts of the marriage in the Church of England that cannot be performed by ministers of other denominations. But in any marriage, whether religious or civil, there are certain requirements that must be met and the presence of certain people is required. My noble friend Lady O’Cathain helpfully noted these in her contribution. I remain grateful to my noble friend Lord Deben for bringing this matter before the House today and encouraging such an interesting debate. I know that many of your Lordships have a close interest in these matters—in how different denominations work together in sharing their faith and witness. This has been a fruitful debate that has drawn on long reflection and wide experience from across the House. I should therefore like to thank all noble Lords who have taken part today.
ParlaMint-GB_2018-02-23-lords.u20	My Lords, I thank all those who have taken part in this debate. I say to my noble friend who has just spoken that none of the things she raised could not be altered in amendments to the Bill. There is no difference between us and no reason at all why we cannot meet all those things. I just want to come back at her clearly: the Bill does not tell the Church of England to do anything. It is entirely fictitious to suggest that we are breaking the convention. What we are doing is removing a legal impediment for the Church of England to make up its own mind, which is clearly different The 1949 Act says that churches are licensed for marriage according to the rites and ceremonies of the Church of England. The Church of England would have to get Parliament to remove that if it wanted to change it. All I am doing is removing that impediment to start with and leaving the Church of England to make up its own mind. That is what this House has done on successive occasions, and why the Church of England now has so much power to make up its own mind. I say that as somebody who was a member of the General Synod of the Church of England for more than a decade, so I know how the system works. But I know also that every time one raised this question, and I have raised it for many years, I was told that it could not be done because of the previous law in this House. All I am doing is removing that. If I hear anybody repeat the argument that we are asking, forcing or doing anything else to the Church of England, I will just ask them to look at the Bill. It does not say that at all. The fact that that is the only argument that has been properly brought forward suggests to me that the Church of England does not want to be challenged by the ecumenical realities of where it stands I much admire my noble friend in answering for the Government but, frankly, the idea that she has never heard of anybody being worried or upset about this leaves me flabbergasted—that is the only word I can think of—because this is the issue for so many couples, as we now have an ecumenical society. They are amazed when they discover that the Anglican girl and the Catholic boy, or the other way round—or the Methodist girl and the Anglican boy—cannot make the arrangement that they expect and want to make. They want to be married by the person who has been closest to them in their courting and their coming to terms with what marriage is. They are surprised to be excluded from that and blame first the Church of England. I have been able to defend the Church of England again and again by saying “It’s not the Church’s fault; it is not allowed to do it because of the state’s law”. I want to remove that here. I have one thing to say to the right reverend Prelate. I have been in politics for many years, and I often hear speeches which go like this: “I’m so much in favour of this reform, so keen on the other reform, and on all these past reforms. I am absolutely on that side, it’s just this new one that I am against”. The Church of England has a long history of that and of never being in advance. But it always finally blesses the marriage with the deceased wife’s sister—remember? That spent years getting through, because the Church of England could never bring itself to be just a bit ahead of what the public really wanted. There was the demeaning comment about a “marriage venue”; no one is talking about a marriage venue. We are talking about Christian people wanting to be married in the church which is their church, in their village, which they help to keep up, which they go to for ceremonies when they are there together. They do not want some hotel or some secondary place. They want to be where they see their faith continuous and with their neighbours. I say to the right reverend Prelate that that was the moment when he lost me. It was when he did not understand that ecumenism demands sacrifice and also demands getting round silly legalistic arguments. Of course we can insist that a registrar fills in the form, if that is what is needed. Of course we can get round all those things. This Bill says to the Church of England: “Here. All the impediments are taken away. You now have the chance to make a generous gift to the rest of society and a chance to show”—
ParlaMint-GB_2018-02-23-lords.u21	The noble Lord makes me feel slightly uncomfortable. I want to clarify what I said at the beginning. I recognise the pastoral and personal issues that have been raised, but I say to him that there are a number of clergy in my diocese, and many other clergy in many other dioceses, who know that they have to conduct 150 weddings this year. They know what it feels like for their buildings to be used for event after event after event. My comment was not about the particular concern the noble Lord may have about a wedding that he is very interested in wanting to use the parish church as a wedding venue. but about the whole package deal of the Church of England’s parish church—the local priest who knows the people concerned, reads the banns, prepares the people, uses the service that expresses the faith in which people are going to be married—that cannot be separated from the building. That is a very particular way of doing a marriage service I have no intention of saying to the noble Lord that he wants to change parish churches into wedding venues. I do not think that that was my concern. I just wanted to clarify that.
ParlaMint-GB_2018-02-23-lords.u22	The right reverend Prelate is making my point for me. We are talking about Christians who want to get married and one or other of them has a connection with a particular parish church. If there are 150 weddings, there are still going to be 150 weddings, but in one of them instead of the actual words of marriage being forcefully made by a clergyman of one denomination, they can be made by a clergyman or priest of another denomination, due to the generosity of the Church of England, which recognises that its place as the national church is the evolution of a whole historic story and that it needs to defend that by showing that generosity I say to the right reverend Prelate that what concerns me is that I have been involved in ecumenical movements for a very long time. As an Anglican I closed, forcibly, the last Conservative club in Liverpool that excluded Catholics. When I became a Catholic, I was cut off by relatives who thought that that was unacceptable. Do not let us kid ourselves about the amount of sectarian bigotry that still exists. Our discussions about Brexit have brought it to the surface again. All I am saying to the right reverend Prelate—and I am addressing him very directly as I finish—is that this is the next step in ecumenism. It is not good enough to say, “I am so keen on the past and am entirely in favour of all that but I cannot manage this step” In the amendments, we can get around any of the legal problems. There is no difficulty. I have a host of different ways of doing that. They are not here because I wanted this to be absolutely clearly the words of the Church of England as far as I possibly could, but if the right reverend Prelate would like me to make a lot of changes, I am very happy to do so. It would have been nice had we had that conversation before, but my first discussion about this happened this morning. It is an interesting kind of way in which this has been handled. I just say please give the Bill its Second Reading because the time has come and there is no longer anything but mere political and bureaucratic reasons for trying to stop it.
ParlaMint-GB_2018-02-23-lords.u23	That the Bill be now read a second time.
ParlaMint-GB_2018-02-23-lords.u24	My Lords, I am heartened by the healthy number of speakers for this debate—although I notice noble Lords disappearing—and appreciate very much the effort that they have made. I greatly look forward to hearing noble Lords’ contributions This Bill would, if passed, ensure that all proposed changes to government policy are systematically assessed for their impact on family relationships, so they are supported rather than weakened. I will explain why policy should support families and what that will require, and summarise where we are now in terms of the family test introduced three and a half years ago. While it was a welcome forerunner to what my Bill proposes, there are strong indications that it is underperforming, and my Bill would remedy that In my briefing to accompany this Bill I outlined its purpose as follows. Policymakers do not habitually consider, in a systematic way, if and how policies support family relationships. It is as members of families that people usually experience the effects of policies and engage with public services. Families are impacted by policies and influence their effectiveness. Yet the focus of policy is typically on individuals. It is therefore essential to ensure that a family perspective is consistently applied to policy-making. In October 2014 the Government issued guidance for government departments on the application of the family test, which was an important first step. Departments are advised to think about family impacts in a similar way to how they consider impacts on equality to fulfil the public sector equality duty. However, equality—but not family—considerations are required by law. Moreover, departments are advised only to consider publishing assessments. The Bill would put family impact assessments and their publication on a statutory footing and require the Secretary of State to report annually on progress towards family stability targets and objectives I shall quickly acknowledge some of the people and organisations in this country who have consistently argued for family impact assessments: the Relationships Foundation, the Centre for Social Justice, Relate, the Family and Childcare Trust, Care and my noble friend Lady Stroud, who I am very glad to see here today. When they were in government, she and my right honourable friend Iain Duncan Smith ensured that the family test introduced in 2014 focused on family stability and the quality of relationships, not simply on family finances. While these are obviously very important, we in this country have a long track record of tracking household incomes and other indicators of disadvantage but we have been singularly bad at keeping our finger on the pulse of family breakdown. Indeed, the Centre for Social Justice’s 2007 Breakthrough Britain report highlighted that although the last Labour Government recognised eight domains of social exclusion, they collected data on only seven; the eighth, family breakdown, was ignored This Government are not doing much better. They last published the English indices of deprivation in 2015, the seven domains of which map loosely on to the former domains of social exclusion. Again, these make no reference to the breakdown of family and other relationships. The Department for Work and Pensions’ workless families strategy introduced new indicators last year. These include the proportion of children in families headed by couple parents who report relationship distress and the proportion of children in separated families who see their non-resident parents regularly. However, the social justice framework included family stability indicators: the percentage of all children not living with both their birth parents and the percentage of poorer children not living with both parents, compared to those in middle-income to higher-income households. These have completely disappeared In Committee on the Welfare Reform and Work Act, the noble Lord, Lord Freud, committed the Government to developing: “a range of non-statutory indicators to measure progress against the other root causes of child poverty, which include”, among others, “family breakdown … Anyone will be able to assess the Government’s progress here. The Government are saying, ‘Judge us on that progress’”.—[Official Report, 9/12/15; col. 1585.] As I have said before in this House, we cannot judge the Government on their progress against family breakdown as a root cause of child poverty when we no longer measure it but instead use the proxy of parental conflict. The DWP has given with one hand and taken with the other That makes no sense. We cannot ignore the importance of children being raised by both their birth parents where possible. There is the pain of losing daily contact with one of them, the blame that many children take upon themselves for the separation and the implications for financial hardship of raising children alone. One-third of children living with a working single parent live below the poverty line. Of course the quality of relationships is important but this is only half the story. Moreover, and rightly, the current family test asks questions about family stability and relationship quality Why should the Government support families? Well-functioning and stable families are important to all societies because of the considerable contribution that they make in, for example, generating productive workers, caring for family members and ensuring healthy child and youth development. It is always prohibitively expensive for the state to replace the functions that families perform, so Governments have both an altruistic and a vested interest in strengthening them When we neglect families, there are enormous fiscal and social costs. The Relationships Foundation recently published an updated headline cost of family breakdown of £51 billion. In previous years, about one-third of the overall cost was due to extra tax credits and benefits; one-third to extra health and social care costs; 15% to housing; a similar proportion to civil and criminal justice; and 5% to additional education costs. However, the sum of human misery is much harder to quantify. To take just one area, the charity Addaction found that more than half the children it was treating for serious drug and alcohol problems were from families that had split up The political philosophers Brighouse and Swift point out that, “all the major political parties in the UK seek to present themselves as pro-family” At every general election it is “family, family, family”, but nothing significant appears to get done. All the major parties continue to allow the relentless trend of family breakdown to continue. As Professor Karen Bogenschneider observes, there is typically, “a feast of family rhetoric but a famine of attention paid to the family concept. It remains one thing to endorse the important contributions families make to their members and society and quite another to systematically place families at the centre of policy design … and implementation” We need policies with the explicit end goal of supporting families, so I and colleagues published A Manifesto to Strengthen Families to counter the lack of activity that we have seen heretofore, which is generating some real anger on my party’s Benches. Around 60 MPs have signed it. We are not going to let this agenda go away However, Bogenschneider also refers to implicit policies that are not intended to affect families but have indirect consequences for them. The current family test aims to lay bare those indirect consequences so they can be mitigated where necessary. However, here again the Government could be accused of giving with one hand and taking away with the other. Departments are not statutorily required either to carry out the test or to publish the findings of the assessment process. The guidance only obliges policymakers to make a judgment as to whether the five questions in the test should be applied and whether the details of any assessment carried out should be published. While they must document the application of the test “in an appropriate way”, ostensibly to build an evidence base about how policies impact families, that documentation seems to be available only to other civil servants. Its operation seems to be shrouded in some secrecy. An evidence base must be accessible if sedimentary layers of knowledge are to be added to it A review of progress in implementing the family test one year after its launch found that only four departments could cite specific instances when the family test had been applied, while a further four did not provide a meaningful response about how or whether their department was implementing it. More promisingly, the review outlined the many steps that the DWP was taking to ensure that officials in other departments were better able to assess family impacts. These included information exchange sessions and a policy profession course on implementing the family test across Whitehall. I would be obliged if my noble friend the Minister could inform us how many of these sessions and courses have taken place over the last two years, as such training must surely need to be ongoing, given the inevitable churn of personnel In response to Written Questions submitted in the House of Commons in December 2017, asking the Secretary of State in 15 different departments to which legislation his department had applied the family test, more than half provided a standard and completely opaque response: “The Government is committed to supporting families. To achieve this, in 2014 the”, relevant department, “introduced the Family Test, which aims to ensure that impacts on family relationships and functioning are recognised early on during the process of policy development and help inform the policy decisions made by ministers. The Family Test was not designed to be a ‘tick-box’ exercise, and as such there is no requirement for departments to publish the results of assessments made under the family test” Such responses characterise the family test as highly discretionary, voluntaristic and opaque in its operation. Policymakers need neither apply it, document why they have not done so, nor publish documentation when they do carry it out. Accordingly, the family test is unlikely to achieve the cultural change in policy-making that was its original intent Also, language matters. The phrase “family test” is unfortunate because it implies that carrying it out will produce a pass or fail judgment on a government policy instead of a careful assessment of its effects on families in the round. It might unhelpfully disincentivise publication. Hence, the Bill would make it a legal requirement for government departments to carry out and publish family impact assessments where appropriate, using similar questions to those in the existing family test guidance. Family impact assessment is an internationally recognised concept with much good practice to learn from. The Bill would also explore the benefits of extending the requirement to local authorities and ensure that the Government act in a concerted way to address family instability by publishing family stability objectives and targets, and their proposals and policies for meeting them Almost half of all children are no longer living with both their parents by the time they are 15 years old. Family instability is undermining our economy, our children and young people’s mental health and our ability to tackle many of the major problems facing the Government, such as housing and social care crises. Addressing it directly is a priority, but so too is ensuring that government action is not indirectly making a bad situation worse. I beg to move.
ParlaMint-GB_2018-02-23-lords.u25	My Lords, it is a great pleasure to follow the noble Lord, Lord Farmer, and I thank him for introducing the Bill so cogently. Noble Lords may be encouraged to know that I shall not be looking at the impact of Brexit on families: I think we deserve a little Brexit relief after this week Families in the UK have changed significantly from when I was growing up. We are now a society with different faiths and cultures and different views on family relationships. We have more single-parent families, we have same-sex partnerships, we have more formal childcare, and so on. Families are what they are, and some families need support in their relationships The noble Lord, Lord Farmer, described well the thrust of the Bill, so I shall not repeat that. Of course, these issues have been debated before, notably in another place on 8 February. We have a manifesto for families, with recommendations that every government department should have a Minister responsible for families. Local authorities are called upon to set up family hubs to support families. I agree that families are at the core of communities and society. Getting it wrong for families is not only costly but painful—especially, I suggest, for children As the noble Lord, Lord Farmer, said, and I repeat, policymakers do not habitually consider in a systematic way how policies support family relationships. We should remember that individuals, with all their individual needs, make up families. I wish that we would concentrate more on what factors make things go right for families and people, rather than just carrying on about what is going wrong. I wish that we shared insights into what goes right with families Families have been high on the political agenda for many years, and rightly so. Issues such as parental leave, laws to protect children and victims of domestic violence, support for disability in families and the teaching of relationships in schools have all emerged. Trying to improve people’s lives, especially children’s lives, is not only admirable but makes economic sense—as the noble Lord, Lord Farmer, said I turn to the Bill, which suggests that we need to look at the impact of policies on families. I agree, but how do we do this without having a reverse effect or no effect at all? Let me briefly relate two anecdotes from my experience which taught me a lot about assessment I was once part of a project which looked at child impact assessment on a limited number of Bills in Parliament. Ideally, looking at the potential impact of policy is important before the impact is felt. I also suggest that it is important to include in planning assessments those on whom the impact will fall, such as children and families An example might be designing a family-friendly transport system. Any mother, father or grandparent—or anybody else—trying to balance two children, a pushchair and shopping knows how unfriendly transport can be, in both frequency of service and facilities. In the impact assessment project, we quickly realised that a Bill without the word “child” might still profoundly affect children. It is the same with families. Almost any policy from any policymaker in any field will affect families in practice The lesson here was about the need for early consultation before designing any intervention for children and families, and the need for agencies to collaborate to effect change. All of that is relevant to the Bill Another experience was when I served as an advisory teacher across London schools. I, and others in the same role, went into schools, usually at their request, to examine programmes of health education, offer training to teachers and deliver more effective programmes. It worked. When the role became more inspectorial, ticking boxes to say that such and such was or was not being delivered, it all fell apart Entities such as schools and families grow and develop from within, with support and encouragement from outside. We cannot simply judge them. People know that they are being judged and often act in ways contrary to what is intended. Families often need support, not just assessment and data. Many projects I know consult and involve families and communities thoroughly At the heart of all laws, policies and practice must surely be early intervention. It has often been said that most young people will become parents. They may or may not marry. What we do know is that the breakdown of relationships is common. Children can be encouraged to develop good relationships from an early age. Most, thankfully, learn this at home. Sadly, some do not and, unless there is intervention, they will continue a cycle of being ill-equipped to pass on those skills to their children. There is much excellent practice in schools, where good relationships between children and children and staff and children are encouraged and an ethos is developed in which consideration for others is paramount We probably all agree on what a good, functioning family might be. It begins with the parents and, usually to a lesser extent, other members of the family. Those parents have a right to be taught the skills of good parenting, inside and outside school. Most are not: most rely on instinct and example. I suggest therefore that Clause 2(b) on family formation should include the word “education” It is a good idea to have someone responsible within a department who has oversight of family welfare; it is also important that local authorities, which know their populations best, are enabled to do a good job. Sadly, cuts in services have affected this ability. I wonder how serious the Government are about supporting families when there are unacceptable levels of family poverty and unacceptable cuts to local services such as Sure Start, library services and recreational services. Families grow because they do things together and can afford it. The other government flagship, social mobility, is not going to happen without strong and stable families that support and encourage young people to aspire. We know that unemployment can create generations of unemployment, sometimes in very specific deprived geographical areas of the country I was interested in the troubled families programme, which, in phase 2, had 60 outcomes across, for example, crime, education, employment, health, domestic abuse and child safeguarding. That is all very well; these issues tear families, communities and society apart. I note that comparisons were to be made between councils, as they should be—but, on a positive note, I feel that comparisons should be about sharing good practice and not just making comparisons In October 2014, the Department for Work and Pensions published guidance for government departments on the family test, referred to by the noble Lord, Lord Farmer, which assesses the impact on the family of every single domestic policy. But I have the impression—and I get the feeling that the noble Lord, Lord Farmer, shares it—that, despite good intentions, this task is super-complex, with nobody really pulling the whole thing together. How are the Government going to make family policies transparent to decision-makers, families and the public, and how will family policy be made a genuine concern across all departments and at a local level? What are the implications of this initiative for budgets at national and local level I admire the dedication shown by the noble Lord, Lord Farmer, to improving family relationships. The Bill is an honest attempt to do just that. I would like to further discuss some of the issues, such as the role of assessment, with him and others.
ParlaMint-GB_2018-02-23-lords.u26	My Lords, it is a pleasure but a rather daunting task to follow the two such erudite and knowledgeable speeches made so far on this Bill, and I congratulate the noble Baroness for bringing her wealth of knowledge and teaching to bear on it. I strongly support my noble friend’s Bill and the dedication that he has shown to this issue over many years I want to work backwards in the Bill and start with Clause 3, which sets targets for family stability and asks the Government to publish objectives and targets and proposals and policies to meet those targets. I assume that by targets my noble friend does not mean numerical targets—that X% or Y% of families must reach certain goals—but targets more in the sense of objectives. I want to take a step back behind the Bill and ask why it matters. What is the point of having strong and stable families? Why is it important I discovered many years ago in the Home Office, as Criminal Justice Minister, some fascinating statistics on how the level of criminality among young people depended on the strength of the family relationship. I am absolutely certain that that has not changed one iota over the last 20 or 30 years; we still get the same statistics and trends coming through. I choose my words very carefully here, as I do not want to be misconstrued, but it would seem that in a strong family certain factors are present, while in a weak family certain factors are lacking. A weak family is one where a single parent is trying to bring up children on his or her own. Usually, that single parent will be a woman, not through any fault of her own, but because the father has cleared off and abandoned his responsibilities. A more difficult factor is when the person is trying to bring up two or three children who, increasingly, may have different fathers, and she is struggling on her own The statistics also show that, if a factor is present where one or more of the parents or close relatives have been engaged in criminality, the children of that family face another uphill task to be on the straight and narrow. When there is one or more person unemployed, that is another, additional factor bearing down on a family. When the children are truanting and no one is doing anything about it, or when they are not in a loving or caring relationship, those are further negative factors I am not suggesting for one moment that, in any family where one or a couple of those factors are present, the children inevitably will go on to a life of criminality, but all the statistics bear out the facts that, the more of those negative factors are present, the greater the chance that the children of that family will themselves not have stable families in future, and the children themselves may go on to a life of criminality. I am making no judgment at all on the sex of the parent; that is irrelevant for these purposes. Two people bringing up children is more than twice as good as one person trying to bring up children. That is why strong and stable family relationships are important and why my noble friend’s Bill is important I move on to Clause 2. I am so pleased that my noble friend has suggested in the Bill that the Secretary of State must carry out an assessment before extending it to local authorities. That is the right thing to do. I am worried that we should get this right in central government first, before we extend it to local authorities. We all know that there are some excellent and brilliant local authorities out there, but there are some pretty daft ones as well—and I can imagine some of them carrying out a family impact assessment when it is quite unnecessary, wasting money and discrediting the whole thing. I can imagine, when a local authority decides to change the colour or shape of the recycling bins or boxes, it could waste months doing a family impact assessment that is not necessary However, in housing policy a family impact assessment is absolutely vital, as it is with planning policy. I am appalled with the number of houses that are built without gardens these days. It is bad for the environment—no food for the hedgehogs or blackbirds—but it is appalling for the children to have no play space. I have seen that around the country. So, yes, planning policy impacts families, not just whether you have bungalows for older people or enough bedrooms for children but whether you have a play space as well. So that is an area where it may be appropriate. That brings me on to suggest that, before we extend this to local authorities, we would need a sort of checklist for them—things to think about that may impact on families. If there is just a general obligation for local authorities eventually to carry out a family impact assessment, that could damage the policy because they would be missing out in some areas and doing it improperly in others. So a sort of checklist may be helpful. Obviously, it should include education policy, social security and housing policy, as well as health policy when it is done locally. But what about care homes for the elderly? What does that have to do with families? Well, if they are separating a married couple who have been together for 50 years, that is a family. That is a grey area that needs to be thought about. So it is worth while doing an assessment and carefully thinking it out before we extend this to local authorities That brings me on to central government. In the briefing I read, I was surprised to see that only three departments—the Department for Work and Pensions, the Department for Education and the Ministry of Defence—referred to specific instances in which the family test has been applied. Noble Lords may ask what it has to do with the Ministry of Defence. There are two very important issues. First, the Ministry of Defence faces a problem at the moment with a shortage of money—it will always be short of money—and of recruitment. You cannot have an Army based on young, single men and women. We are losing married people from our Armed Forces at a rate of knots. Why are we losing them? Because the Ministry of Defence housing for our soldiers, sailors and air men and women is an absolute disgrace. It always has been and, at the moment, it looks like it always be In the press this morning, I read two Ministry of Defence stories—the first about the disgraceful treatment of a brave and heroic Army major who has been investigated for the seventh or eighth time for alleged offences in Iraq. It is an absolute disgrace that we have not stopped that. But the bigger story was about the number of people resigning from the Armed Forces because the accommodation in Aldershot—and Aldershot is not any worse than the rest—was so deplorable. As one woman said, “My tent in Afghanistan was better than the housing I got from the Ministry of Defence in Aldershot”. Without going further down that route, I would love to see the Ministry of Defence’s assessment of its housing and an impact assessment on families. If it could get it right for families, it would solve an awful lot of its other military problems Five departments said that they produced tailored guidance or tools for applying the family test, which I take to be a sort of checklist, and that brings me on to my point about a checklist for central government. If these departments have produced a checklist—which I assume will say, “If you are going to have a policy in areas X, Y and Z, apply the family test; these other areas are irrelevant and nothing to do with families, so you do not have to do the test”—that would be a very worthwhile tool and would make it more difficult for the Government to refuse my noble friend’s Bill I was delighted to read this morning that my right honourable friend Michael Gove is planning to put in place a deposit scheme for plastic bottles. He is going to tackle the plastic bottle scourge, and rightly so, but I hope that he would not have to do a family impact assessment on that, because it is an area that seems quite irrelevant to families, although I remember as a boy making a lot of pocket money—threepenny bits at the time—collecting glass bottles, the ones with the screw tops. I hope that Michael Gove’s scheme will allow kids to collect all these bottles and get 20 pence for them; that would really clean up the countryside I am being slightly facetious there, but we need to make sure that central government does not obviate its responsibilities here by saying, “The Bill is too wide-ranging; we cannot have a family test for everything—some things are irrelevant to families”. Yes, some things are irrelevant to families, but let us come up with the checklist of things that are relevant, so that government departments cannot get round them. The Bill can of course have a regulation-making power to make sure that, if a new area crops up in future, it can be added to the checklist of things that government departments must do. We could make the case that a whole range of things tangentially affect families—cycling, climate change, overseas aid—but let us concentrate on the key areas and the key departments first It is vital for the Department of Health, social security and the Home Office. The Home Office has apparently not done any of this, but it must do family impact assessments. With its policy on law and order, crime and policing, it is one of the key departments affecting families. I had not thought of transport until the noble Baroness mentioned it. Getting on and off buses with prams and pushchairs and so on affects families. We should find the key government departments that make the biggest impact on families and make sure that, through this legislation, they are doing family impact assessments in the areas where families are affected. Then, if we get it working in the key departments of central government, in due course it can be extended to the other departments and then to local authorities With those little caveats, I strongly support my noble friend’s Bill and I wish him all success. I know that the Minister will have to give the sort of generic speech that every Minister gives, probably rejecting the Bill—as we heard for the last Bill a few moments ago and as I heard for my Private Member’s Bill; there is a market for coming up with a generic ministerial rejection speech—but I hope that is not the case today. I hope I am proven wrong.
ParlaMint-GB_2018-02-23-lords.u27	My Lords, it is a great pleasure to follow the noble Lord, Lord Blencathra; his ministerial experience is of great value to the House and I look forward to studying his speech in more detail in the Official Report. I am delighted to be here. My idea in coming was to support the noble Lord, Lord Farmer, in his consistent and long-established quest to make improvements in this important area of public policy. He has done an enormous amount of work behind the scenes, and this Bill is part of that. He is right to say that he should be pleased with the turnout that he has got this morning; the House will value his continuing work in this important area. I do not think anybody is going to say anything critical about this Bill, except that maybe we should have more of it, and faster I have a small niggle, however, on the Long Title of the Bill in that it refers to the Secretary of State. The Secretary of State is referred to all through the Bill. I assume this is the Secretary of State for Work and Pensions, but there is an ambiguity there and, if we get to Committee stage on this important Bill, I will move an amendment to clarify that point—that is also to demonstrate to noble Lords that I have read the Bill.
ParlaMint-GB_2018-02-23-lords.u28	It is my understanding that—this has always been the case, for as long as I have been in this place—a reference in legislation to a Secretary of State means any Secretary of State at any time.
