ParlaMint-GB_2018-01-26-lords.u1	That the Bill be now read a second time.
ParlaMint-GB_2018-01-26-lords.u14	My Lords, I also speak as a layman and someone who feels it a privilege and refreshing to be able to take part in such a debate, which is non-partisan and features so many experts, leading lawyers and leading medics in this field. It is the House of Lords at its best I put on record immediately that I am not with the noble Baroness, Lady O’Loan, on abortion, which I see as justified on social grounds, but I am with her on conscientious objection—indeed, I would go so far as to say that, for me, the recognition of conscientious objection, from village-Hampdens on, is the sign of a civilised society as against a non-civilised society. My presumption always would be in favour of conscientious objection The problem, as my noble friend Lady Young said, is that if one agrees, as I do, that the Court of Session was correct and that the current law needs to be extended, where does one draw the line? How does one find some position of defining “participation”? Can it be extended so far as to be ridiculous? There is of course much learning both in respect of participation and of remoteness, but I think that many people would agree that we need to go beyond a very narrow interpretation of grounds of conscientious objection which a number of colleagues here have put on the relevant provision in the 1967 Act. Yes, we should extend it, but we should also, perhaps by amendment in Committee, say how one defines the extent of participation so as not to make it ridiculous The importance of freedom of conscience is recognised in many international instruments—I know that the noble Baroness, Lady O’Loan, has gone through a number of them—from Articles 1 and 18 of the Universal Declaration of Human Rights to Article 9 of the European Convention on Human Rights. For the rest of this week, I have been in Strasbourg sitting on the Legal Affairs and Human Rights Committee and on the committee responsible for the selection of judges to the court. As the noble Baroness said, our own Equality Act has religion and belief as protected characteristics and includes reference to lack of religion or belief Freedom of conscientious objection should surely be not just a wish but relevant in practice. It should be relevant in practice also in the workplace. The European Court of Human Rights has interpreted the convention rights in the case of Eweida v United Kingdom, which was that of the Coptic Christian who wished to wear a cross while working for British Airways. A strong court held in her favour on the basis of her freedom of religion. Some concerns have been expressed both in the Assembly of the Council of Europe and here that the unregulated use of a conscientious objection clause could limit a woman’s right of access to lawful medical care. That would be taking it too far. The noble Baroness, Lady O’Loan, has already mentioned Resolution 1763 passed by the Parliamentary Assembly of the Council or Europe in 2010, so I shall not quote what is already on record It is surely wrong to deter individuals from entering and remaining in the medical profession, particularly in the case of Doogan, where the circumstances of employment of the two women had changed from the time when they first entered that employment. The question about recruiting and retaining is particularly relevant in the National Health Service, and not just during the current winter crisis. We should be conscious of any deterrent or obstacle which might be put in the way of caring individuals who are inclined to apply for work in the health service. Clearly, the NHS is struggling at the moment to hire and retain GPs. The number of surgeries—which I accept is a wider matter—dropped from about 8,500 a decade ago to 7,500 today. We all want to see a GP when we need to and no additional barriers should be put in place. There must surely be a reasonable way to accommodate conscientious objection, so far as possible, while finding appropriate lines as to how far one can go A possible precedent might be the way that the Committee of Ministers of the Council of Europe dealt with the prisoners voting case, the case of Hirst, in 2005. Happily, in December of last year a reasonable accommodation was reached on the “margin of appreciation”, and I applaud David Lidington, the Minister, for his work in that context. Is there not a “margin of appreciation”, or a reasonable accommodation, in these cases, whereby Solomon or the reasonable person can say, “The current law has been construed too narrowly; we need to go further, but we need to draw those lines”? I hope that, perhaps in Committee, perhaps by amendments, we can find a way through this, but I agree that we need a debate on this highly sensitive issue; therefore, for the moment, I support the Bill and the excellent way it was put forward by the noble Baroness, Lady O’Loan.
ParlaMint-GB_2018-01-26-lords.u15	My Lords, in my contribution to the debate on this important Bill, which I welcome and thank the noble Baroness, Lady O’Loan, for introducing, I wish to discuss the concept of conscience and how necessary I think it is to have effective provisions to protect it in medicine. When we talk about conscience, it seems to me that we mean the part of ourselves that constitutes moral integrity; the deeply held and important moral judgments of our conscience constitute the central personal core. They define who we are, at least morally speaking, and what we stand for: the central moral core of our character. In order for any individual to maintain their integrity, they cannot violate their fundamental moral commitments. If they achieve this, it gives others clear reason to respect them, not because those commitments must be true or justified in the eyes of everyone else, or even just the majority, but because the maintaining of moral integrity is a crucial action, central to our personal coherence and well-being. Conscience involves the moral wholeness of the person, their emotional, intellectual and moral life. When someone betrays their conscience, they do nothing less than disregard a deep, core aspect of their personal identity. Given this reality, it is utterly impossible to detach conscience from anyone’s professional life, least of all a medical professional who deals with often grave moral situations every day. A conscientious doctor, nurse or midwife is conscientious because of their internal moral life, not merely because they are proficient at mechanistically following official rules and guidelines. To illustrate how important legal conscience protections are, it would be helpful to note one crucial difference between the obviously pertinent parallel made already by the noble Baroness, Lady O’Loan, between conscientious objection in military service to what someone believes is unjust killing and conscientious objection in medicine. That difference is the nature of the role of the clinician Medical professionals are vocational actors, not mere conscripts in a logistical machine or functionaries for the medical system. They are not people who are providing a shopping service. The patient sees a doctor for advice and guidance and the nurse for direct care, but these are not merely employees of the NHS who must do whatever the system tells them to do. We would not want a doctor to do something that went against their professional judgment, no matter what a patient may want. I am reminded that, according to the Mental Capacity Act, one may refuse consent to treatment but one may not demand that something be done to you. The integrity of the individual clinician is part and parcel of the integrity of medicine itself. Would we really trust a doctor who did whatever we wanted and put aside his judgment for the sake of fulfilling our wishes? Of course not. We would want them frankly to give us their best and most conscientious judgment. For them to compartmentalise, as I think some think they should, their most fundamental moral beliefs from their professional behaviour would be to seriously compromise their integrity. This would be in no one’s best interest It is crucial, then, to the right practice of medicine for both medical professionals and patients, as in public life itself, to protect freedom of conscience. The Bill, it seems to me, would allow for areas of medicine that are particularly controversial to remain open to those people who have very high conscientious standards, and who would therefore be welcome individuals to enter those sorts of roles. It would require a minority of medical professionals to be reasonably accommodated, a concept which I believe is highly important in this debate, and thereby included in a manner consistent with our treatment of minorities more generally. In so far as this is the case, it would allow for a society that is more truly liberal and open as well as qualitative in its medical care, due to the fully integral character of those allowed to act within it, in all sectors of medicine. That can only be for the common good If we care about conscience in society, and particularly in medicine, then we should maintain a framing of our laws that allows for as much liberality as is sensibly feasible in conscientious objection when it comes to the perceived ending of human life. The Bill achieves that very thing. For that reason, I am delighted it has been introduced and passionately support it.
ParlaMint-GB_2018-01-26-lords.u16	My Lords, the NHS relies on the conscientious commitment of many thousands of people who are willing to use their skills and training in order to promote the well-being of patients and to provide particular care with compassion. Every patient deserves to be treated by those whose primary task is to seek their welfare and respect their wishes. Very many of those who work in the health service do so out of religious conviction. Their faith has led them to believe that this is a way, through a vocation, to give particular service to others, and this is to be welcomed. Their faith stimulates what they do and sustains them through the very difficult things they are required to do. A minority of these find that their faith, or their belief system, is incompatible with what they are asked to do on occasions. Their firmly held convictions are established as a right in law to be respected and protected already The Bill has the express intention of clarifying what those with a conscientious objection ought or ought not to be invited to participate in. Its intention is to clarify that participation, but in fact the Bill goes much further than that: it expands the level of participation that could be protected, not only, as we have already heard so many times, the hands-on, active participation, but extending it to, “supervision, delegation, planning or supporting”, the staff. It fails to determine where responsibility lies for the exercise of care for those patients for whom the conscientious objector finds it difficult to care. Current practice is that they must inform colleagues and patients and that care must be passed on to another, but what is defined as participation in the Bill seems to deny that right. It removes that responsibility but does not define where it should go I am well aware that anecdotes do not always make good evidence, but personal experience informs opinions. My husband at the age of 42 was diagnosed with a brain tumour. For the next 10 years, we managed that condition at home, with repeated operations and procedures, increasing disability and family trauma. Then his consultant decided that he would attempt aggressive surgery, which was carried out. At the end of the operation, the consultant said to me that the tumour had been removed but, in doing so, he had done extensive damage to the left frontal lobe; my husband had had a stroke during the procedure, and he was unlikely to have any good life, he was unlikely to live through the night, and it was not in his best interests to do so. He was, therefore, not putting him into intensive care but on to an open ward so that the family could say their goodbyes In the evening, my husband was obviously failing, and the on-duty registrar was called. He insisted, despite all my pleas, that my husband should be put on life support in intensive care. It was his duty, he said, to do so, to preserve his life. He survived; we suffered 8.5 months of attempted rehabilitation in hospital; and he had 14 years of residential care before he died, aged 69. My family paid a very high price for that doctor to have a clear conscience. Of course, honestly held conscientious objections must be respected and protected, but it must not be in order to jeopardise the duty of care and respect for the best interests of the patient and the wishes of the family. I was a little concerned, reading the excellent Library briefing, that at the end it gives some figures from a survey held in 2012 of the views of medical students. Of the 733 people who were asked for their views, almost half believed in the right of doctors to hold conscientious objections and to be protected. As medical science grows and develops and more interventions are likely to raise moral and ethical dilemmas, perhaps it will be necessary to clarify aspects of the law as it relates to conscientious objections, but this Bill is not the way to do it.
ParlaMint-GB_2018-01-26-lords.u17	My Lords, I find many reasons to support this Bill on moral, philosophical, legal and practical grounds, but I wish to be brief and I shall try to confine myself to four or five points. First, there is inadequate protection in the law at the moment, I believe, for the issues of conscience addressed by the Bill. Yes, there are lines of professional guidance issued by the General Medical Council and the General Pharmaceutical Council, but the guidance is not underpinned by statutory provision, and guidance is easily changed by a small number of people or by pressure groups. The presumption of conscientious objection can be quickly eroded Secondly, I disagree with the arguments of some previous speakers that the Bill will restrict access to any service that the National Health Service is obliged to provide. What it does is to clarify the right to conscientious objection in so far as case law has indeed narrowed the interpretation of what participation actually means in the operations under consideration. Furthermore, since the passing of the Abortion Act 1967, medicine has developed to the extent that the role of the doctor or surgeon is now less prominent than it was then. There are now nurse prescribers and pharmacist prescribers, and it is doubtful that the present state of the law adequately protects those practitioners if they wish to invoke an objection against becoming involved Thirdly, on practical grounds alone, it is clear that the current state of the law is deterring some nurses and, indeed, newly qualifying doctors from entering on a career in obstetrics and gynaecology. There is not only a fear of discussing this issue; people are being put off from applying for such posts lest their moral convictions result in a failure to advance in these careers. This is not a question of adherence to a specifically Christian confessional morality. I know of one case in which a distinguished registrar, a highly skilled and eminent gynaecologist who is a Muslim, was undoubtedly sidelined in his career because of his objections to conducting the kind of operations addressed in this Bill. He did not find that the protection offered by Clause 1(3) before noble Lords today was available to him. But, as the noble Baroness, Lady O’Loan, has said, it is not even a question of confessional adherence to any religious belief. The right invoked in this Bill of any individual, irrespective of belief, is fundamental to our law, and it is fundamental to European laws To conclude, I have lived much of my working life in countries and under regimes whose citizens have had no presumption to conscientious objection or to the protection of freedom of conscience. When conscience is not so protected within a society, it is discernibly the case that individuals may develop as diminished human beings—as a person who may have no alternative but to act in violation of principles that he or she recognise as defining his or her humanity. To withhold or deny this protection can have a profoundly damaging effect on personality and, ultimately, can lead, in my observation, to the impoverishment of moral beings. Thus I agree with the broad thrust of the argument advanced earlier by the noble and learned Lord, Lord Mackay. For these reasons, I believe that the passage of the Bill, maybe in an amended version, will present the world with a refined example of British medical ethics, destined to be the admiration of many.
ParlaMint-GB_2018-01-26-lords.u18	My Lords, I begin with an apology. I have just had some injections to treat a facial nerve disorder, which has affected my pronunciation, so on this occasion I may have to speak slightly more slowly than usual to make myself understood. I shall try not to speak too slowly I congratulate the noble Baroness, Lady O’Loan, on introducing her Bill, which I support—and I do so not only as someone whose severe disability would have made me a prime candidate for abortion but also from the patient’s perspective, which, as the noble Baroness, Lady Young of Old Scone, said, is so important. Today is quite a big day for me, as 22 years ago to this very day I almost died. Twenty-two years on, I remember that my neurosurgeon could not give me odds on surviving, but I am still here. I am acutely aware that it could so easily have been very different. The treatment that I received quite literally sustained my life; equally, its withdrawal or denial would undoubtedly have ended it In terms of their relevance to me personally, I can tick the box for Clause l(l)(a), l(l)(b) and l(l)(c) of this Bill. As a patient who has placed my life in the hands of medical professionals and may well need to do so again, I believe, as I am sure all noble Lords do, that trust in both their clinical competence and their personal ethics is an essential element of the patient-practitioner partnership. I therefore totally agree that no medical practitioner with a conscientious objection to participating in the activities covered by the legislation mentioned in Clause 1(1), because it goes against their personal beliefs, should be under any duty to so participate. I also agree that there is a pressing need to clarify the law in light of the way in which it has been weakened by precedent and practice, as we have heard As the noble Baroness, Lady O’Loan, said, conscience is not the preserve of religion. Indeed, I certainly do not assume that a medical practitioner’s personal beliefs will necessarily be informed by a religious faith. For example, they may know a person who was diagnosed with a disability before birth and has turned on its head their preconception of a disabled person’s quality of life, their capacity to contribute to society, and their ability to love and be loved as an equal, valued human being. I should add that as I have stated previously in your Lordships’ House, I do not take a position on abortion per se, which is covered in Clause 1(1)(b) and (c). I do, however, take a position on equality. The central point for me and, I hope, for all noble Lords participating in this debate is that genuine equality does not have a cut-off point, a beginning or an end; neither is it relative. Equality is as fundamental to who we are as human beings as the other unique hallmark of humanity: our capacity to anchor our actions within the context of conscience. For it is our conscience, surely, which exposes the dangerous deceit that it is somehow consistent with the concept of equality for a more powerful group of human beings to act as if they were more equal than another, weaker group of human beings and, moreover, for them to decide that their superiority in strength means that they can pretend that exercising their power is a human right. A group may be more powerful—which group is not more powerful than disabled human beings?—but it is never more equal. Anyone who cares to read George Orwell’s Animal Farm knows that he well and truly nailed that lie The Bill defends not just the fundamental human right of freedom of conscience, but the right not to prevaricate on prejudice or to equivocate on equality. It defends a human being’s right to choose to recognise our common humanity and thus our intrinsic equality, regardless of disability or, for that matter, race, sexuality or gender. For, if we truly believe in genuine equality, how can disabled human beings be treated any differently from any other protected characteristic group covered by the Equality Act 2010 at any stage of our existence, whether before or after birth? Surely a medical practitioner is entitled, in all conscience, to ask themselves that simple question. This is not religion. It is cold, hard, clinical logic and if, having asked themselves that question, they should come to the logical conclusion that participating in the activities covered in Clause 1(1) compromises their conscience, the law must protect them in line with Clause 1(3). No medical practitioner should suffer discrimination for their conscientious objection to discriminating on grounds of disability The Bill attacks no one, it condemns no one and it threatens no one. Instead it affirms, upholds and protects what we all value: integrity, equality, our common humanity and the greatest human right of all—the freedom to think, speak and act in accordance with our conscience. In backing the Bill, we not only affirm our shared values; as equal human beings, endowed with a conscience, we affirm ourselves.
ParlaMint-GB_2018-01-26-lords.u19	My Lords, I support this important Bill. It is a timely recognition of the importance of conscience and ethical belief in looking at the end-of-life decisions, and the increasingly complex issues and personal dilemmas, that many face in their daily lives. Speaking from a Sikh perspective, I fully support the Bill’s sentiments as well as its aims and objectives. Majority opinion can, at times, be unthinking and we need to be wary of being pushed, or pushing others, to support debatable attitudes that at times affront ethical and moral principles This year, as has been mentioned, while commemorating the centenary of the end of the carnage of World War I, we should pause and reflect that it was also a war in which conscientious objectors were brutally treated—or even shot—for their belief that it is wrong to kill. Something of the same dilemma was faced by Sikh soldiers when the Indian army attacked the Golden Temple in Amritsar in 1984. This attack on the holiest of Sikh shrines, on one of the holiest days in the Sikh calendar, was clearly political. Soldiers were ordered to shoot innocent pilgrims. Not surprisingly, some Sikh soldiers refused and were accused of mutiny. Some were shot, others were cashiered out of the army and some were to spend years in prison. They were accused of treason and disloyalty to their oath of allegiance to the state. True, yet in refusing to shoot non-combatants they were being true to the ethical teachings of their religion. This requirement to be true to our conscience is embedded in Sikh scriptures. Guru Ram Dass, the fourth Guru of the Sikhs wrote: “All human powers men make pacts with Are subject to death and decay Righteous teaching alone prevails” In the Nuremberg trials at the end of the Second World War, many Germans accused of war crimes against the Jews and others pleaded that they were duty bound to follow orders, however questionable. The court held that the requirements of any state were secondary to the overriding norms of civilised behaviour Rapid advances in the field of medicine and today’s increasing tendency to overfocus on the rights of an individual can easily lead us to ignore the rights of wider society, and the ethical dilemmas that sometimes questionable procedures pose for those immediately involved. The downside of what we do is not always immediately apparent. The initial, clearly limited and humane objectives of the Abortion Act 1967 have, over time, been largely ignored. Abortion has become contrary to the original intentions of the Act and the ethical teachings of most religions and beliefs. It has simply become another method of birth control. We must have the right to object and to not take part in what we consider to be the unnecessary taking of human life The Human Fertilisation and Embryology Act 1990, which legalised embryo-destructive forms of research, the rapid expansion in molecular biology and new genetic modification techniques can impinge on deeply held ethical beliefs, and people should not be compelled to do anything that they believe is contrary to respect for life. While conscience clauses were included in the initial legislation, they have been continually eroded by social pressures to conform. Those involved in procedures that impact on sincerely held ethical beliefs must be given the right to opt out The need to respect conscience goes beyond the field of medicine. Yesterday, I was invited by the DfE to give a Sikh perspective on relationship teaching in schools. As a Sikh, I am appalled at the undue emphasis on sexual relationships and sexual identity currently being taught in school. Young children are led to question their gender and are unhelpfully offered support to make permanent potential differences, which are generally passing phases in growing up. Parents and teachers should have a right to question or opt out of such teachings Today we should heed the words of the great philosopher James Russell Lowell who wrote: “We owe allegiance to the State; but deeper, truer, more To the sympathies that God has set within our spirits core” This Bill is timely, well considered and necessary. I give it my full support.
ParlaMint-GB_2018-01-26-lords.u20	My Lords, I first had the pleasure of meeting the noble Baroness, Lady O’Loan, in Northern Ireland many years ago, and I was very impressed by the work she did there and the excellent way she contributed to the peace process and decent life in Northern Ireland. It is therefore with some regret that I have to differ from her on this occasion. I feel pretty bad about that, but I feel I must do so. She was such an important figure in those years in Northern Ireland Of course we all agree about the right to conscientious objection. It seems to me that we are simply debating where to draw the line. There is no real point of principle here. I think the current provision for conscientious objection in medical practice has just about got the balance right between healthcare professionals’ moral beliefs and patient freedom. I fear that this Bill would tip the balance in the wrong direction, away from the rights of patients. That is the basis of my objection. I do not think the case has been made out for the Bill, at least, not to my satisfaction There is one particularly important point. There is nothing in this Bill which would oblige the objecting healthcare professional to refer a patient’s case to another professional who did not have an objection. In other words, if a doctor, nurse or whoever is unhappy about being asked to carry out a procedure or form of treatment, surely they should be able to do what has traditionally be done, which is to say, “I can’t do this, but I’ll refer you to somebody else who can”. That is an enormous gap in the Bill. I do not think I have misread the Bill; it is not there, and that is unfortunate The Bill would significantly widen the scope of conscientious objection. It would increase the number of medical procedures to which conscientious objection would apply under the law. It would broaden the range of professionals to whom it would apply. For example, Clause 1(2) states: “‘participating in an activity’ includes any supervision, delegation, planning or supporting of staff in respect of that activity” That participation may be so peripheral to the activity itself that it is extending the principle of conscientious objection too far. I much prefer the comment of the noble and learned Baroness, Lady Hale, about it having to be hands on, but even if we feel the noble and learned Baroness was too narrow, the Bill goes far too far in the subsection I read out because we are talking about supervision, delegation and planning Let me spell it out. For example, you might have a palliative care clinical nurse specialist supervising the specific care needs of patients on an oncology ward, including those who may have refused life-sustaining treatment, such as chemotherapy. It is the right of patients who suffer from cancer to refuse chemotherapy, and I know some people who do. Surely that ought not to be within the ambit of the Bill. I could give many other examples. The rights of patients should not be forgotten in this way. The Bill also seeks to expand the activities to which a healthcare professional could object. It is crucial not to distinguish between people starting treatment and people stopping treatment at a time of their choosing. We heard a very emotional speech from the noble Baroness, Lady Richardson, about her family circumstances. It seems to me that the right not to have treatment and the right to stop treatment are fundamental, and my fear is that this Bill would make that freedom less effective Lastly, there are people who want to refuse life-sustaining treatment in advance because of the possibility of deterioration in their mental health condition. I fear that the Bill is silent on whether healthcare professionals can conscientiously object to enabling mentally competent adults to refuse in advance life-sustaining treatment which others may regard as necessary I regret having to object to the Bill, but I do. I think it would be to the detriment of patients and I do not believe it takes the argument of conscientious objection any further in a sensible way.
ParlaMint-GB_2018-01-26-lords.u21	My Lords, I congratulate my noble friend Lady O’Loan on introducing this Bill. The points I wish to make have already been made in far more eloquent contributions than mine will be, but I wish to put on record very briefly my reasons for strongly supporting this Bill. I should acknowledge my position as an honorary vice-president of the Royal College of Nursing As a former nurse, I feel very strongly about the issues under consideration. It seems that of all healthcare professionals who would be positively affected by the successful passage of this Bill, none would be more so than nurses and midwives as nurses are likely to be asked to assist in the withdrawal of life-sustaining treatment and midwives are likely to be asked to assist with enabling abortion, the two more relatively common practices addressed by the Bill This is a matter not of imposing values or beliefs on patients but of asking for the right to conscientious objection where a human life is being taken, by asking the National Health Service to accommodate professionals who have religious or philosophical convictions which directly inform the conscientious performance of their role. Such beliefs are given protection under law from discrimination in conscience clauses recognised—indeed, originally called for—by professional bodies. I refer, for example, to the inclusion of the conscience clause in the Abortion Act. The Royal College of Nursing, the General Nursing Council, which today is the Nursing and Midwifery Council, and the Royal College of Midwives all called for a provision to help to protect the professionals they represented, and rightly so. It was this representation which informed the framing of the Act and which should inform our interpretation of it today As the Royal College of Nursing position statement on abortion states: “We equally acknowledge and respect those nurses, midwives and health care assistants who have a conscientious objection within current legislation” This acknowledgement is important because it reflects the understanding that conscientious belief is not just a personal idiosyncrasy but an essential element of what it is to be a human being and, most importantly in this context, a human being providing healthcare and medical treatment. That is why such belief is protected under equality legislation, and why we have taken pains in previous law to accommodate the conscience of medical professionals. Unfortunately, as has been highlighted by others, recent legal judgments have demonstrated a degradation of conscience protections in law. Correcting this situation, as the Bill would do, thereby allowing freedom of conscience for healthcare workers, ensuring their freedom from unjust discrimination and respecting diversity of belief, would be a very significant and much-needed achievement For the sake of those serving in the medical, nursing and midwifery professions, for the sake of the patients they serve and for the sake of the integrity of healthcare professions, I believe ensuring that conscientious objection is given proper protection in law would be a truly important reform, which this Bill seeks to do. That is why I give it my strongest support.
ParlaMint-GB_2018-01-26-lords.u22	My Lords, I support the Bill brought forward by my noble friend Lady O’Loan. I bring your Lordships back for one moment, as has just been referred to by my noble friend Lady Cox, to the Title of the Bill we are debating: “Conscientious Objection”. In the context of the word “conscience”, I support and agree with the mainstream academic view, which was briefly referred to earlier, articulated by ethicist Professor Dan Brock of the Harvard Medical School in 2008: “Deeply held and important moral judgments of conscience constitute the central bases of individuals’ moral integrity; they define who, at least morally speaking, the individual is, what she stands for, what is the central moral core of her character” The truth is that there is a sense—which I think Brock draws out rather well—in which the role of conscience highlights an important part of what makes us human There is something decidedly sinister, oppressive and inhuman about societies that do not make space for conscience and which make people suffer for remaining true to their moral judgments of conscience informed by secular or religious values. As academic and expert in this field Dr Mary Neal of the University of Strathclyde legal department puts it: “Conscience clauses exist primarily to protect people from moral responsibility for what they regard as wrongdoing” This seems a vital part of our legal framework and one which, in the areas of medicine we are discussing today, is widely respected internationally Article 9 of the European Convention on Human Rights outlines that everyone has the right to freedom of thought, of conscience and of religion. Furthermore, as has already been referred to, Resolution 1763 of the Parliamentary Assembly of the Council of Europe calls on Council of Europe members to guarantee the right of conscientious objection for medical procedures in the very areas described in the Bill, while, importantly, also ensuring patients are able to access appropriate treatment At this point, some might say that although they have no desire to force people to act against their conscience, people with conscientious objections to procedures covered by Clause 1 should not enter the medical profession—no one has to be a doctor, a midwife or a nurse. I do not find that position at all persuasive. As someone who has spent his life in business—commercial, education and the performing arts—I am as keenly aware as anyone that every industry wants hard-working, dedicated people operating in their fields. We want hard-working, dedicated doctors, nurses and midwives working in this country. Individuals who enter these professions often do so because of their deep concerns for human life. It is therefore no surprise that the medical procedures covered by Clause 1 would be problematic to some of them. In the absence of the Bill, I believe two groups would get into difficulty First, let us consider those who have already trained and become medical professionals, and who have conscientious objections to abortion. The 2016 report Freedom of Conscience in Abortion Provision highlights evidence of clear conscientious objection-based discrimination against those already in the medical profession. These were not frivolous claims but serious concerns expressed by those who reported that they would not be able to progress their careers if they objected to abortions. It is for this reason that I strongly support the employment discrimination protections in Clause 3 Secondly, let us consider the implications of asserting that only those without a conscientious objection should enter a medical profession. This will clearly be a huge disappointment to those who aspire to be medical professionals and who otherwise would have become talented doctors or nurses. I know all noble Lords are greatly disturbed by the news of the shortage of medical staff in the National Health Service. In this context, putting any barriers at all in the way of entering the medical profession because individuals feel they cannot exercise their freedom of conscience is clearly counterproductive The irony that some should argue against conscience on the basis that it will apparently restrict services is greatly compounded by the fact that the right to conscientious objection proposed in the Bill, and already in law, applies only to individual professionals. The National Health Service in both England and Wales has a legal obligation to provide abortion services and the responsibility to ensure sufficient provision I do not wish to see medical professionals condemned to being impersonal distribution mechanisms rather than people. I do not wish—I am sure none of us do—to have services delivered, especially healthcare services, by people who have been forced to renounce a key aspect of their humanity. We want doctors and nurses who are more, not less, human and that will only happen if we honour their humanity. I want to live in a country where we have a richer conception of human beings and where we do not weaponise consumer rights, such that the consumer can demand his pound of flesh from the provider without any concern for the moral difficulty it might place him or her in. It seems to me that part of the challenge of living in a civilised society is having the grace to exercise one’s rights in a way that has regard for how doing so impacts on other people. I am committed to this Bill.
ParlaMint-GB_2018-01-26-lords.u23	My Lords, I express my great respect for my noble friend Lady O’Loan but also my considerable concern about the likely consequences if this Bill were to reach the statute book. I also pay tribute to the extraordinarily moving contribution from my noble friend Lady Richardson, which for me says it all. The focus of my remarks will be Clause 1(2) and in particular the widening of the definition in that clause of the term “participation” in the treatment process. I will limit my remarks to the issue of withdrawing life-prolonging treatment at the request of the patient In this context, the issue today is the right of patients to decide when and whether to accept medical treatment. In the past, of course, it was assumed that doctor knew best and the patient should not have any say in what happened to them should they fall into the hands of the medical profession. But in recent years, a basic tenet of medical treatment has become the right of the patient to know about the side-effects of treatment and the consequences of non-treatment, so that they can make an informed decision about what they know is in their own best interest The centrality of the patient in treatment decisions is assumed throughout adult life—until the months before death. The General Medical Council makes clear the duties of medical practitioners in its guidance, Treatment and Care towards the End of Life: Good Practice in Decision Making, published in 2010. Importantly, the GMC makes it clear that a doctor must not refuse to withdraw life-prolonging treatment because of a conscientious objection without first ensuring that arrangements have been made for another doctor to take over. In other words, a conscientious objector can—fair enough—have a conscientious objection, but must not interfere with the ending of life-prolonging treatment if that is the wish of the patient. If it is the wish of the patient it is because it is in the best interests of the patient. The patient’s wishes must be paramount. Similar emphasis is placed on the patient’s right to decide in the Mental Capacity Act Code of Practice—which I believe my noble friend Lady O’Loan knows extremely well—and by the Nursing and Midwifery Council The provisions of this Bill will place an unnecessary additional burden on the medical professionals and others in our already drastically overstretched NHS. This worries me deeply, because we want patients to get the treatment that they want and deserve. If the GMC’s and other guidance is not fully complied with, the important needs of patients will not be met. The current law works well; as they say, if it ain’t broke don’t fix it. The law allows medical professionals to conscientiously object without abandoning their patients and without compromising the principles of person-centred care. Clause 1(2) of this Bill intends—as noble Lords know well after all these very good speeches—to extend the definition of “participating” in the withdrawal of treatment to encompass, “any supervision, delegation, planning or supporting of staff” As other noble Lords have said, this is in direct conflict with the Supreme Court decision, delivered by the noble and learned Baroness, Lady Hale, that: “‘Participate’ in my view means taking part in a ‘hands-on’ capacity” It is terribly important, I think, that a medical professional should not be required to do something directly contrary to their conscience. I hope your Lordships will want to uphold the Supreme Court decision and, therefore, to reject this Bill. My noble and learned friend Lord Brown set out that decision in detail, which was most helpful I support the concern of the noble Lord, Lord Dubs, that this Bill also says nothing about whether healthcare staff could conscientiously object to helping mentally competent adults with their advance care plan, including clarifying situations where they would want treatment to be withdrawn. If that happened, it would have a swathe of further detrimental effects for patients. It is important for us all to try to put ourselves in the position of a dying person whose suffering has become unbearable and whose treatment is only prolonging a situation they find intolerable. The patient wants the ability to decide how much suffering they are willing and able to take. Can anyone really say that the patient should be denied that right Particularly vulnerable, if this law were passed, would be a terminally ill patient in a hospice who decided that they wanted treatment to cease, but whose charge nurse with management responsibility for their care had a conscientious objection to that patient’s decision. Would that charge nurse really be able to ensure that someone else took over their management responsibility? Would there be such a person? This law is dangerous. It would have a negative impact on palliative and hospice care. Terminally ill patients could be required to suffer more than they already do—people suffer enough—and, therefore, wrongly, in my view This is a complex issue, but I believe that the current law strikes a pretty good balance. I therefore cannot support this Bill.
