ParlaMint-GB_2015-10-23-lords.u1	That the Bill be now read a second time.
ParlaMint-GB_2015-10-23-lords.u15	My Lords, I am sure that your Lordships have heard everything about the noble Baroness, Lady Cox, but that will not stop me from saying my piece. I have been fortunate enough to have her as a very close friend, and I have been working with her on this legislation, which she desires to bring in. She has undertaken so much work; I sometimes wonder whether she eats and sleeps at times. To be honest, I have never seen her eat—and of course I would not see her sleep. It is wonderful that she has got the Bill to this stage, and it is for us to make sure that at least the best of it comes out We just heard from the noble Lord, Lord Anderson, that this is a women’s issue. It is not. We should be very careful not to mark it as a women’s issue, because it is an issue for the country and for all of us. We should not have any parallel system in this country. It is incorrect, and it works against the ethos of what we have been used to. So it is an issue for all of us. Yes, it is a particular issue for women, because they are deprived of rights, but it is an issue for men as well because they must show other men that they have to behave properly I am sure that all noble Lords remember the retired Bishop of Rochester, Michael Nazir-Ali, who has made a special study of sharia. He would tell noble Lords that there is no doubt whatever that discrimination is built into sharia. I saw him yesterday and said, “I’ve been quoting you”. “Oh”, he said, “what have you been saying?”. I said, “You’ve been saying that you said that there is inequality in sharia”. “It’s true”, he replied. Therefore, let us be clear that even religious practices that may be more hidden from our eyes may also impact badly on women For that reason I am very nervous of sharia, because it does not fit in with this country. If people come to live here they have some duty to conform. If you look at some of the urban areas where large numbers of Pakistanis have settled, there is no desire to integrate—to become part of the nation. If we can do anything to make that happen, obviously that would be a good thing. If they do not integrate, in time they will become a state within a state, and we should guard against that very fiercely so that they do not start building their whole community system on the basis of how they have been brought up I also point out that the term “culture” has been very damaging. “Oh, it’s their culture”, people say. Do noble Lords know what culture means? It is usually something you practise. It does not mean that all the things you practise are culture—they are just social practices. Because we call it culture and give it that status, we do not like to go against it. Social workers say, “But it’s their culture”. What do they mean? What about our culture? We want our culture to be practised in our country. I have adopted this country as my own, so I can say that in my country I want my culture to be practised, not the culture of an Islamic country. This is very important when you look at the issues of grooming or other issues where everybody is so scared to say anything in case they upset the “culture” My friend Sir Malcolm Grant, who is chairman of NHS England, told me that he asked his team to look at heart disease in Muslim communities. They said, “Oh, but it’s very sensitive to ask them these questions”. My goodness—you ask us those questions and it is all right, but it is sensitive if you ask them? Why do you want to have two levels? What you do with us you should be able to do with any other group living in this country. Either they are part of this country or they are not This is the biggest thing I want to fight against. We need them to start thinking of integration and to make some commitment to this country. We treat them as a special group—we must not touch them, and so on. On halal meat, we do not know whether it is pre-stunned or not. Why do we not know this? Cutting the head off an animal is not much good. They showed it on television; my husband saw it, but thank goodness, I did not. However, I have stopped eating halal meat. I would like to; if they told me it was pre-stunned, I would. We could easily do these things Women married under British or sharia law can get a British divorce but not a sharia divorce. One women whom I met through the noble Baroness waited for six years for a sharia divorce. I said to her, “Why? You’ve got the British divorce”. She said, “If I go to Pakistan, he’ll come and take the children away”. I will not go on, because I have run out of time. I ask noble Lords to please give the Bill a fair wind.
ParlaMint-GB_2015-10-23-lords.u16	My Lords, I say at the outset that I have met and spoken to many people across the Muslim community in recent weeks concerning the Private Member’s Bill. It should be noted that the Bill does not name any religion. However, there is widespread concern that it seeks to demonise Muslims in particular by giving an incorrect impression of our values First and foremost, it must be appreciated that in any dispute—civil or otherwise—one party may feel aggrieved if a decision does not go in their favour. We must talk to all the parties concerned There is an incorrect presumption that sharia councils arrive at decisions that are legally binding. Normally, in fact, they provide mediation services and do not consider themselves above the law. Any agreement arrived at following mediation is binding only if both parties mutually agree to it being endorsed by a court of law. If both parties prefer the matter to be considered by arbitration, this should be allowed. In such cases, the normal rules of arbitration apply and the arbitration is binding on both parties unless there has been an error in law There is a misconception that Muslims in this country would like sharia law to be applied generally. However, the reality is that nobody talks about sharia law as the law of the land; Muslims are clear that English law should, and does, ultimately prevail Some Muslims have an Islamic marriage, known as a nikah, without also having a civil wedding. Ideally, I would like to see imams performing a nikah only after a civil wedding has taken place. We should perhaps look at the possibility of amending the Marriage Act 1949 to address this issue. Having said that, if an imam receives a request to perform a nikah without a prior civil wedding, it is imperative that he emphasises to both husband and wife the drawbacks of a nikah-only marriage. Many couples choose to cohabit without getting married and we do not pass any judgment on them—nor should we. More than 3 million couples in this country are cohabiting at the moment. When a nikah takes place, a contract is signed between the man and the woman containing the terms and financial obligations of the marriage. Under Islamic law, a man can divorce his wife by stating this. If a woman feels that her marriage has broken down and that they should divorce, she can ask the man to divorce her. If the man refuses to divorce her, she can approach the sharia council and petition for a divorce to be issued. It is therefore essential that there are sharia councils that she can approach for this to take place. I believe that all Muslims should be encouraged to use the already- drafted Muslim marriage contract, which perhaps needs simplifying I should emphasise that sharia councils do not obstruct or attempt to influence proceedings where issues such as domestic violence are concerned. In fact, women are advised to contact the police At one point the Bill refers to intestacy. It must be noted that, in the event of the death of a person who has not left a will, the estate will be administered according to the principle of the laws of intestacy in the country. Sharia law is not therefore relevant. If a person wishes to make a will distributing his wealth according to sharia law, he must be entitled to do so.
ParlaMint-GB_2015-10-23-lords.u17	I apologise for interrupting the noble Lord. As a matter of fact in sharia law, if a man wishes to obtain a divorce, does he have to ask his wife first, before he approaches the sharia council?
ParlaMint-GB_2015-10-23-lords.u18	No. Under sharia law he does not have to do that. If sharia councils make unfair decisions, these must be dealt with on a case-by-case basis. I feel that there must be a mechanism to deal with such cases and that we should put in place an appeals procedure.
ParlaMint-GB_2015-10-23-lords.u19	Is the noble Lord saying that there is equal treatment of women and men under sharia or is he saying that whatever sharia prescribes is correct? I am not sure; I think he is saying that whatever sharia prescribes is correct and proper. However, is there not discrimination against women?
ParlaMint-GB_2015-10-23-lords.u20	It depends on what the noble Baroness means by discrimination.
ParlaMint-GB_2015-10-23-lords.u21	I see that the noble Lord has not found that out yet.
ParlaMint-GB_2015-10-23-lords.u22	That might be amusing to the noble Baroness but it is not amusing to me.
ParlaMint-GB_2015-10-23-lords.u23	It is not funny to me—I am a woman.
ParlaMint-GB_2015-10-23-lords.u24	I will continue. In the same way as sharia councils cannot claim to make legally binding decisions, some religious decisions have no place in English law. In any case, mainstream courts are not able to deal with matters of religious custom. If Muslims or those from any other religious group wish to undertake mediation or even arbitration according to a set of religious principles, they should be free to do so and there should of course be no coercion. I would like to see the UK Board of Sharia Councils become a prominent, self-regulatory body of which every sharia council should be encouraged to become an accountable member. I have spoken to heads of sharia councils and I know that there is enthusiasm for this There are problems affecting Muslim women who are denied religious divorces and women who enter into religious marriages with no legal protection. If there are problems with some practices, it is incumbent on the Muslim community to deal with the issues and take remedial action. We must work together with the community to find the solutions. This Bill will not help us to achieve this.
ParlaMint-GB_2015-10-23-lords.u25	My Lords, I have long much admired the campaigns of the noble Baroness, Lady Cox, in favour of human rights and I strongly support this Bill. It reasserts the principle that there must be equality for all under a single law of the land, especially in one area where the principle is widely ignored and denied—namely, the rights of Muslim women. I have not previously spoken on the subject and will concentrate on one issue only I had one major reservation about the Bill—a reservation which, to some extent, is shared by the noble Baroness, Lady Uddin. Since there is such strong evidence that English law and procedure have been ignored in so many ways in so-called sharia courts, and given the difficulties that clearly exist in effectively protecting the rights of Muslim women, is not the simple answer to outlaw sharia law outright in any judicial or quasi-judicial proceedings in the United Kingdom I have been persuaded against that argument by someone who is, I am told on very good authority, regarded as one of the wisest counsellors in dealing with Islamic extremism and radicalisation, Councillor Saima Ashraf of Barking and Dagenham. She has had strong personal experience of discrimination but still favours keeping the option of arbitration and mediation under sharia law As a non-believer, I accept that, unless there are strong reasons to the contrary, we should respect and protect the right of faith groups to decide disputes in accordance with their religious beliefs. I can see that those who are brought up under strict sharia law, as the law for true believers, might regard a total ban as the imposition of alien values and as an example of discrimination against Islam. That would not be the best way to promote tolerance and understanding between religions, and in fact the Bill does not outlaw so-called sharia courts but provides the safeguards against discrimination which exist under English law, and these must prevail However, my adviser stresses two very important issues which have not been mentioned so far: monitoring and education. It is absolutely essential that we have effective monitoring to ensure that the safeguards are being observed, and this must be accompanied by education. I believe that we should make sure that Muslim women in England are made explicitly aware of the rights that they have here, and that should certainly include Muslim women who do not speak English. There are many cases at the moment of women being ignorant of their rights and even of their legal status. If, however, monitoring does not provide an effective safeguard or it shows that the abuses which are now widespread continue, then outlawing all sharia law will be the only course left.
ParlaMint-GB_2015-10-23-lords.u26	My Lords, I thank the noble Baroness, Lady Cox, for introducing this debate so effectively. I admire her courage and tenacity. I sometimes sit in the women Peers’ rooms and see her dashing off to catch a plane, going on some ghastly journey to some troubled part of the world I am speaking today because of a deep concern, shared by many—by all, I think—for women and children. Some women and children get a poor deal in some circumstances: discrimination in employment, domestic violence, sexual harassment and rape, cruelty and degradation, and appalling treatment in situations of war and conflict My late, lamented dear friend, Baroness Rendell of Babergh, was not only a great novelist but she spent much time combatting the odious practice of female genital mutilation. Indeed, she introduced to your Lordships’ House the Bill that became the Female Genital Mutilation Act, and we have seen progress, if slow, in legislation—things are possible. Baroness Rendell used to say that we must stand up for those people who are invisible or who cannot or dare not speak up for themselves. I think that that is a mark of a civilised society I welcome and rejoice in religious and cultural diversity. However, culture and religion should not be contrary to the law of the land or to the rights and welfare of any section of society. In your Lordships’ House, I have heard men and women from different ethnic, religious and cultural backgrounds support this view—we have heard that today. If we do not raise controversial issues, in whatever fora we can, issues will stagnate and fester I am a patron of the British Humanist Association and an honorary associate of the National Secular Society. Both organisations have challenged, as I do, customs that impinge on the rights of women and children Two tenets of this Bill stand out for me. One is that, to be effective and not discriminate, arbitration must be in line with UK equality laws. The second is that quasi-legal structures have grown up which women may not understand and they may therefore be confused about what is according to UK law and what is not. Of course, a woman’s freedom also includes the freedom to arbitrate and mediate on private affairs. However, women must engage in alternative dispute resolution freely, and their right not to be discriminated against on the grounds of gender must be followed, as enshrined in the Equality Act, the Human Rights Act and the European Convention on Human Rights. The 2012 arbitration scheme from the Institute of Family Law Arbitrators includes divorce and the care of children. This relates to the Children Act, which states that the welfare of the child must be paramount. Courts of arbitration have no legal right to arbitrate on child custody. Divorce and the care of children are complex issues in any legal dispute but they are made worse if the woman is deemed to have fewer rights; for example, if her testimony is worth half that of a man’s Decisions on inheritance can be enforced only if compatible with UK law and public policy. For example, the unequal division of an estate between male and female children on intestacy would not be enforceable in UK law There may be pressure on women to submit to a religious court rather than a UK court for the determination of family or inheritance disputes. Women may think that their marriage, divorce or rights over children are guaranteed. Women must be better educated to understand what they are getting themselves into. I believe that there should be education, beginning in school, about the differences in law and that an information campaign should be set up to inform women about their rights in law All this would be useful, as are debates such as this one. Any highlighting of problems, and the discussion of those problems, can help rethinking and awareness. In the case of women suffering discrimination, it can help them unite to protect their rights and persons—I know that this is happening. Therefore, I hope that this Bill will serve to encourage discussion, information, clarification and change. Once again, I welcome the opportunity that the noble Baroness, Lady Cox, has provided.
ParlaMint-GB_2015-10-23-lords.u27	My Lords, I, too, congratulate the noble Baroness, Lady Cox. It takes real courage to bring and keep this important, and uncomfortable in many ways, issue in the open. I speak as a member of the English Bar, a member of the Joint Committee on Human Rights and a founder member, of many years, of the international foundation for arbitration and dispute resolution, so I understand the issues. I will not repeat the legal and technical arguments. That would be otiose, given the many excellent speeches by your Lordships already in support of the Bill today I want to reference two examples of practical experience. Back in 1997, I fought for the parliamentary seat of Slough. I well recall going into brilliant grammar schools during the day to talk to the girls and boys. But in the evening, when I went to their homes, I was not even allowed to look at those same girls, let alone talk to them. They would go home with their brothers and change into their different dress. Their brothers would be allowed to mix with and meet people, such as myself, but the girls were sent straight into the kitchen, no one was allowed to speak to them and they were not even allowed to serve me food. I was treated as an honorary man. When I raised the issue of rights for women, I was thrown out of those houses. Indeed, I remember visiting a mosque one day—this is back in 1997—and turning to my husband to say, “We are storing up serious trouble in this country, given that so many young British citizens are not allowed to behave as we do and mix as we do”. Secondly, I will always remember one young Muslim who I knew quite well and who was born in this country. He came up to me one day and said, “The trouble with you British people, we do not respect you; you are weak because you do not stand up for what you believe” I come to my central question to the Minister, to which I hope to receive a definitive reply. Will he agree with me that our jury system is no longer sustainable, given that a growing number of people in this country—British citizens, with all the amazing rights that citizenship bestows upon them—do not respect our rule of law and fundamental human rights? Does he agree that when a man has a genuine and heartfelt belief that the rights of women are different from the rights of men, our jury system is broken? We talk about improving the prospect for opportunities for ethnic minority judges. Will the Minister tell us whether we can, and do, allow judges to preside over our system of law when their fundamental beliefs are different We must face up to the fact that many Members of Parliament have turned a blind eye to what is happening, and what has been happening in their constituencies for years, for fear of losing votes. Indeed, many of us have been afraid to speak up for fear of being accused of Islamophobia What is the solution? That young British man who said that we are weak was quite right. At the core of a safe society, one that our Prime Minister rightly regularly refers to, is a cohesive society. If we are to gain the respect of everyone of all religious beliefs living in this country, we must now to do two things: allow this Bill to pass into law, and seriously rethink and introduce rigour into our rules for citizenship of this country, including rules that spell out and demand equal rights, regardless of gender, under one rule of law—our rule of law—with one system of justice for all.
ParlaMint-GB_2015-10-23-lords.u28	I thank the noble Baroness, Lady Cox, for leading us into this critical area of re-establishing British justice. She has rung the bell of a new enlightenment Islamic religious fundamentalism is a system that will always be in conflict with western liberal democracy. It is a system of non-negotiable theocratic edicts which runs completely against our concepts of human rights and equality. Intolerant religions always make unacceptable encroachments when they are in a minority and cause catastrophes wherever they dominate. The enlightened western democracies long ago separated religion from the making of laws and have generally enjoyed good social achievements as a result. Man-made laws and religious structures should have much in common, and both must be able to flourish in the same place. But in democratic societies, where the elected represent the views of citizens, the laws of that society must always stand supreme. It is the intention of the Bill to ensure that that condition continues in the UK. In clear and unequivocal words, the line is now drawn. Those who desire to prioritise their faith may continue to do so, but on a set of non-negotiable principles. No excessive pressures of conformity may be applied; no British laws will be broken, bent or diluted; and no seditious acts can be preached. This marks the issue. A failure to respect those conditions breeds the creation of a wholly unacceptable pseudo-legal system One question that the law has been struggling with in recent years is: when is a court not a court? One answer is when pre-formed judgments make a judicial conclusion, which means that claimants have wasted their breath. Situations where the conclusion is irrelevant to the evidence are better known as kangaroo courts Beneath the calm surface of many of our Muslim co-citizens lies a historically accepted judicial system based on the Islamic faith. Their judgments are not our responsibility, except that we have a duty of care to be satisfied that the rulings do not breach or run contrary to any of the basic laws of this country. Our laws are supreme over every religious court and subject only to the Parliament of this country. It is a good and well-respected system. If a plaintiff or defendant is satisfied by going through sharia courts for arbitration which does not conflict with British laws then so be it, but there must be no extension or overreach, as there has been in cases reported in this country. If such an overreach occurs, then the full force of the law must be used against anti-British justice As to equal rights for both men and women, but particularly women, one law for all applies uncompromisingly: British law. If any woman in front of a sharia court is not fully aware of her rights under the British law, any judgments must have no binding basis. All involved should be charged with what amounts to perversion of the course of justice. It is striking that, despite numerous reports of overreach by sharia courts already, such charges have never yet been brought against a sharia court in this country The fundamentalist sharia courts are not about legal ignorance; they are not about misleading those who stand in judgment; it is a blatant refusal to accept that, in this country, the only law is that based entirely, 100%, on British law. In giving judgments contrary to British law, they show that they are not fit for purpose but are instead committed opponents of our system of justice. The wilful mistreatment of those who come to them for justice includes unacceptable levels of financial exploitation.
ParlaMint-GB_2015-10-23-lords.u29	Does the noble Lord appreciate that these are not sharia courts; they are sharia councils and they do not have any legal effect?
ParlaMint-GB_2015-10-23-lords.u30	I heard all the explanations given by the noble Lord, Lord Sheikh, previously and I reject them completely. I think that the noble Lord stands for views which are totally incompatible with ours in this country These courts are a breeding ground for a wider application of sharia which, both historically and around parts of the country today, is not limited to questions of arbitration. Honour killings and other barbarities, including horrible mutilations, are their legacy as day follows night in the wider application of sharia beliefs. It should have been unnecessary, but tragically has become necessary, to pronounce, “Join us or leave us”. We are a comfortable, mature and tolerant society. Our ground rules are generous, but our human rights rules are rigorous. It is now for the majority to reject the few so that we may all enjoy all that this country has to offer.
ParlaMint-GB_2015-10-23-lords.u31	My Lords, I congratulate the noble Baroness on once again raising this issue. She has campaigned ceaselessly for the rights of women who may be disadvantaged by the application of sharia law to their divorces When the noble Baroness, whom I now regard as a friend, asked me to participate in this debate, there were only five of us on the speakers list and I had drafted a fairly long speech. Now that we have a list of distinguished and learned Peers taking part—I shall be followed by a very learned Peer—I have decided to follow the advice of my favourite great actor, Mr Clint Eastwood, when he said as Dirty Harry: “A man’s got to know his limitations” Well, I know some of mine, so I can now be brief When the noble Baroness raised this issue in 2012, I think that the view of the Government was that there was no real problem since women could have access to the normal civil courts as well. But the evidence that we have heard today in the examples cited by the noble Baroness shows a huge chasm between what is the technical, legal position and what seems to be happening on the ground in reality. I have also read of numerous other examples provided by the noble Baroness which all show discrimination against women who have undergone a sharia law court or council of arbitration It would seem to me that the fundamental principle in divorce, after consent or non-consent after a defined period, is fairness. Both parties should be treated fairly. That does not necessarily mean “equally” in terms of division of goods and finances at the end of a divorce, but “fairness” as determined by an impartial court or judge under British law It seems that the Home Office has now recognised that there is a problem. Paragraphs 17 and 18 of the Counter-Extremism Strategy, published this week, state: “Many people in this country of different faiths follow religious codes and practices, and benefit from the guidance they offer. Religious communities also operate arbitration councils and boards to resolve disputes. The overriding principle is that these rules, practices and bodies must operate within the rule of law in the UK. However, there is evidence some Shari’a councils may not follow this principle and that Shari’a is being misused and applied in a way which is incompatible with the law … There is only one rule of law in our country, which provides rights and security for every citizen. We will never countenance allowing an alternative, informal system of law, informed by religious principles, to operate in competition with it” That last sentence is pretty powerful stuff and my question to my noble friend the Minister is: will the Government legislate if their inquiry identifies a problem? Paragraph 48 of the strategy states: “We will therefore commission an independent review to understand the extent to which Shari’a is being misused or applied in a way which is incompatible with the law. This is expected to provide an initial report to the Home Secretary in 2016”. That sounds a wee bit vague. Why just an “initial” report? It is not too complicated surely to goodness; let us have a full report. And when will we have it in 2016? I would like the Minister’s assurance that if a real problem is identified in 2016, then we will have legislation in the gracious Speech of 2017 Finally I say this, and I choose my words carefully. UK divorce law now treats both parties very fairly, but was that the case 30 years ago or 50 years ago? I think not—the noble Baroness, Lady Donaghy, touched on that same point. The law then was biased in favour of men, despite the fact that Christianity had moved on from Old Testament teachings. However, we know that Islam, perhaps not as written in the Koran but as practised by some in this country who are not learned Koranic scholars, is many years behind the modern view of turning the other cheek and loving one’s neighbour as oneself. Therefore, I cannot believe that sharia divorce law treats women fairly. Surely it is still operating in the United Kingdom timeframe of the 19th century when, under English and Scots law, women were treated as chattel with no rights. Again, if that view is wrong, then a proper inquiry can reveal the true situation I commend my noble friend on her Bill. It will not become law this Session but I hope that all the evidence she has produced and the comments in this debate will be taken on board by the Government so that we have government legislation in the next-but-one Session. I congratulate her, once again, on her fortitude and perseverance.
ParlaMint-GB_2015-10-23-lords.u32	My Lords, in supporting the Bill I join in with the well-deserved tributes made to the noble Baroness. The one jarring note during the debate has been the suggestion that the Bill is an attempt to demonise Islam. If it was, of course, it would be a disgraceful Bill—but it is not. The Bill is an attempt to demonise discrimination, particularly against women, and falls within a virtuous circle in which we should all wish to stand The isolation of women from the law is not a new phenomenon. However, the inevitable consequence of such isolation is discrimination against women. Some of that discrimination is casual and negligent, but bad enough for that. However, some of the discrimination is misogynistic, manipulative and, most of all, obsolete. We should take action to drive that kind of discrimination out of our law. The Minister would be right should he say that this proposal was superfluous. Nevertheless, I do not agree because it would emphasise the need for such discrimination to be driven out of our law. The awareness and availability of the law will be heightened by the passing of this Bill I said earlier that isolation of women from the law is nothing new. Indeed, as I was thinking about this Bill, I was driven to remember another Friday afternoon, albeit in 1975, when a woman from the beautiful Welsh town of Bala was brought to my chambers in Chester. She was a middle-aged woman with children. She told me when she arrived that she had never been to England before.
ParlaMint-GB_2015-10-23-lords.u33	Does the noble Lord feel that it is for the community to take remedial action? This is how I feel and I would like his views on it.
ParlaMint-GB_2015-10-23-lords.u34	I hope the community will take immediate action but, in my view, the law needs to take action as well, and that is why we are here today The woman who came from Bala told me that she had never been out of Wales before—she had never been to England—and that she was suffering from violent and other abuse by her husband which was affecting her children and her home life. As I said, it was a busy Friday afternoon, and because the law was available we were able to go and see the busy judge—albeit, being a Friday, he was busy in his garden at the time. He took us into his dining room and there, because we were using the law which is available to every citizen, she was able to obtain an injunction, which had the violent husband out of the house in Bala by tea-time; she was able to secure the lives of her children; and in due course she was able to obtain all her other rights She had been brought by her Welsh solicitor—who, interestingly, was called Elfyn Llwyd, who later played a distinguished part in the life of this nation. She came to see me in my chambers only because one of her friends had said, “The chapel is not going to achieve anything for you. You must take advantage of what the law offers”. Of course, because legal aid was available—at least at that time—her rights were obtained through the offices of the state. As the noble Baroness, Lady Cox, has said, some women today experience exactly the same kind of discrimination that the Welshwoman from my experience suffered in 1975. We have to take steps to rectify that anomaly I am not against religious courts. I said earlier that I used to be in chambers full time in Chester. In Chester Cathedral there is a wonderful consistory court. It is one of the most beautiful little parts of a cathedral building that you can visit. Religious courts have their place but they are for religious matters. Mediation and arbitration have their place—increasingly so—and should be used whenever possible, but there must not be a pretence that there is a form of mediation that is better than the law that applies to every citizen We must not do anything or allow any measure or tribunal to diminish legal rights and dilute protection, particularly for those who have not always been able to obtain their rights in an equal way, whether those rights be physical, financial or moral. It is for those reasons that I support this excellent Bill.
ParlaMint-GB_2015-10-23-lords.u35	My Lords, I begin as others have done, by congratulating the noble Baroness, Lady Cox, on bringing this matter for debate in the House today. I, of course, share the admiration of all noble Lords for her tenacity. I also share in the admiration for those women who have given the evidence, often at great risk to themselves, which has provided much of the momentum behind what the noble Baroness has done in drawing our attention to the problems that undoubtedly exist in society now. The Government share her support for women’s rights and access to justice and her concerns for the victims of domestic violence. We are fully committed to protecting the rights of all our citizens The noble Baroness’s Bill is driven by a concern that sharia law principles, as applied in the decisions by sharia councils in the United Kingdom, are being used as an alternative to the legal process, resulting in the unfair treatment of women, the condoning of domestic violence and other abuses, and the undermining of equal rights and protection under the law. The measures in the Bill would, however, apply to a range of arbitration and alternative dispute resolution services, including those provided by arbitration tribunals, religious councils and boards and independent family mediation services, many of which are regulated by the independent Family Mediation Standards Board. Although these bodies and services are not identical, the overriding principle is that they must operate within the rule of law in the United Kingdom, a point made by a number of noble Lords throughout the debate and particularly by my noble friend Lord Kalms My noble friend Lady Buscombe asked about the future of the jury system and the personal beliefs of judges who might be appointed. She and the House will be well aware that judges take an oath to apply the law, as do jurors when deciding a particular case. There is a long and worthwhile tradition of jury trial in this country and I would not seek to say at the Dispatch Box that that should be diminished.
ParlaMint-GB_2015-10-23-lords.u36	I would say wholeheartedly that our jury system should not be diminished. My concern is that a growing number of people who sit on our juries do not share our beliefs in one rule of law and system of justice and equality of rights for women. They therefore may have a different view as to the outcome of cases that they preside over or sit upon.
ParlaMint-GB_2015-10-23-lords.u37	In this country, at the moment at least, we do not have jury panels questioned by lawyers to find out what their views and prejudices are. I would be reluctant to embark on that exercise. However, I understand my noble friend’s concerns. They are matters on which opinions can reasonably differ There is one Muslim arbitration council, established in 2007, which operates in five English towns and cities and which applies a form of sharia law. We do not know exactly how many sharia councils or similar bodies are in operation or have the full picture of their activities and outcomes. I would like to assure the noble Baroness that the Government take the concerns raised about some of these councils very seriously and are committed to understanding more about the problems identified That is why, as part of the Counter-Extremism Strategy announced earlier this week, the Home Secretary has said that she intends to commission a full, independent investigation into the application of sharia law in England and Wales. I am grateful to my noble friend Lord Blencathra for reading out paragraphs 17 and 18 of that document, which show conclusively that the Government have taken on board many of the factors which have been featuring in this debate and that they intend to commission an independent report. Of course, the announcement was made only this week. I am acutely conscious of the tendencies referred to by the noble Lord, Lord Anderson, along with all the Chilcot-ian observations made by my noble friend Lord Blencathra about the necessity to consider widely and not simply to provide a preliminary view of these matters. On the question of legislation, I do not want to prejudge anything the inquiry may find, although certainly legislation may be an option. But that is a matter which will be considered in due course. The investigation will enhance our understanding of any ongoing misuse of sharia law and the extent of the problem where it exists The Government are also facilitating a range of initiatives and working with others to promote integration in our society and the equality of all women. However, the Government do have reservations as to whether the measures in this Bill are the best way forward in tackling the undoubted problems identified. But first let me make it clear that, regardless of religious belief, every citizen is equal before the law. Decisions taken as part of an alternative dispute resolution are not binding in law, save in limited circumstances in civil matters which are carried out under the Arbitration Act 1996, and which are subject to the safeguards of the Act and recourse to the courts. In addition, criminal matters and certain types of family disputes, such as those over the custody or welfare of children, cannot be arbitrated and can be decided only by the courts. Many couples choose to resolve their difficulties between themselves, sometimes with the assistance of lawyers, mediators and other third parties. People may wish to apply their religious principles to the resolution of disputes, and it is right that they have that choice. The Government are keen to promote the continued use of non-court dispute resolution services to resolve family disputes While we agree entirely with the noble Baroness that the necessary standards and safeguards must be in place, at the moment we do not agree that the law needs changing to facilitate this, because relevant and specific protections are already in place in common law and in existing legislation.
ParlaMint-GB_2015-10-23-lords.u38	My Lords, the concern is not that the law is in place but that it is not understood and therefore is not working. If it is not understood and known, it is no use whatever. My noble friend’s intention is to bring this to public attention. I am sure that he has this in mind, but I would like to hear that he has.
ParlaMint-GB_2015-10-23-lords.u39	Let me reassure my noble friend that of course it is well understood that one of the main burdens of the debate has been the lack of awareness of the law. There is a rather strange legal maxim that every citizen is deemed to know the law, but that is often not the case in the sort of communities that we are concerned with. I accept entirely that increasing awareness is vital to avoid some of the difficulties which have been highlighted in this debate.
ParlaMint-GB_2015-10-23-lords.u40	Does my noble friend appreciate that there are certain women who obtain a decree absolute but who may not wish to remarry unless they can get a talaq? We need sharia councils so that women can approach them for a talaq.
ParlaMint-GB_2015-10-23-lords.u41	The Government wish people to make free choices on these matters. If someone wishes to make a choice of their own volition, it is no business of the Government to interfere with that. But we also wish to have a system where women, and men if necessary, feel free to make those choices without undue pressures of one sort or another Let me be a little more specific about the legislative provisions. The Equality Act 2010 prohibits discrimination on the grounds of gender. The Criminal Justice and Public Order Act 1994 prohibits the intimidation of all witnesses, including victims of domestic violence. The Arbitration Act 1996 allows parties to an arbitration to agree any system of law or rules other than the national law to be applied by the arbitral tribunal to that dispute. I ought to declare an interest as a fellow of the Chartered Institute of Arbitrators, although I have never arbitrated on the sorts of disputes which this debate has been focusing upon. Religious law considerations may be applied in the context of an arbitration only where, first, the parties have specifically agreed to the arbitral process, and secondly, where all the parties have specifically chosen to use religious law considerations. But even then the decisions of such tribunals is subject to review by the courts of England and Wales on a number of grounds. If any of the decisions or recommendations were in direct conflict with a mandatory provision of national law, the law of England and Wales must always prevail The Arbitration Act sets out a number of safeguards, including a duty for arbitrators to act fairly and reasonably between parties. No one should feel pressured or coerced into resolving their dispute in a particular way. Any member of any community has the right to refer to a civil court in England and Wales at any point, particularly if they feel pressured or coerced to resolve an issue or to accept a decision that is unfair or unlawful. If there has been coercion, the outcome of any mediation or arbitration cannot be enforced I return now to the point made by my noble friend Lord Elton. That is not to say that all our citizens have equal knowledge of access to their rights within the national law or that other measures cannot be taken to improve the situation. It is the Government’s view that the problems raised by the noble Baroness are due to a lack of awareness of rights, unequal access to the law and barriers to integration rather than a lack of protection within the current law. Integration requires changes to society, not necessarily changes to the law. The issues and barriers involved are often complex, and solving these problems is not just a job for the Government. It is also important that communities and community organisations take the lead in supporting equality and integration and help to raise expectations and awareness so that the rights of women and of all citizens are understood and protected.
ParlaMint-GB_2015-10-23-lords.u42	I am grateful to my noble friend, who is disappointing me a little. Does he not feel that the Government have a duty to promote awareness? It is all very well saying that people should be more aware—we can all agree on that—but do not the Government have a role in this?
