ParlaMint-GB_2017-09-08-lords.u1	That the Bill be now read a second time.
ParlaMint-GB_2017-09-08-lords.u12	I am grateful for that intervention; that is a highly significant point. It is very clear that some of those most involved in the negotiations of 1999 would not favour our being where we are today, and would favour this Bill making progress. The argument that we cannot discuss this issue or make progress, because of an agreement in 1999, is absurd in terms of parliamentary democracy What, for example, would be the point of our debating the EU withdrawal Bill, if the European Communities Act 1972 had been binding on successor Parliaments? Would the noble Lords fighting to preserve hereditary by-elections also be arguing that we cannot consider leaving the EU, because of votes by both Houses ratifying a treaty 45 years ago and subsequently confirmed by the 1975 referendum? I suspect they will not make that argument.
ParlaMint-GB_2017-09-08-lords.u13	I thank the noble Lord for giving way. The noble Lord, Lord Rennard, was, like me, appointed to this House on the whim of his party leader. Does he really think that is more legitimate than being elected from a body of hereditary Peers?
ParlaMint-GB_2017-09-08-lords.u14	The noble Lord considers it a whim—I suspect many other noble Lords would disagree. There are at least some criteria by which people who are elected leaders of political parties make appointments. A hundred years after the attempts to reform the House of Lords before the First World War, when it was announced by the then Liberal Government that we would end the hereditary principle to replace it with the popular one, I do not think we can justify continuing to maintain the hereditary presence in any way. It seems that we must let this Bill proceed and we must vote for a minor, but important, reform to improve the credibility of our Parliament.
ParlaMint-GB_2017-09-08-lords.u15	My Lords, I rise to support the Bill, moved so ably and wittily by my noble friend Lord Grocott. I want to start by asking a question that many people outside this House are asking: what is the House of Lords for? What is our purpose? Some Members opposite, no doubt including the noble Lord, Lord Trefgarne, think that it is for wise men—particularly men, reluctantly accepting women now—to advise the Commons, to offer our wisdom, but ultimately to accept our impotence. I do not believe that is how the second Chamber of a bicameral system should operate. It is entirely ridiculous. We have no authority whatsoever. We have no legitimacy whatsoever. Ultimately, this place has to be reformed. I am glad that my party—the Labour Party—is in favour of an indirectly elected senate of the nations and regions. On other occasions I will argue the case in favour of that Meanwhile, as we acknowledge in the Labour group in the Lords, and indeed other people have acknowledged, there is a need for reforming our existing structure. We have set up a committee to look at the size of the House. I am not sure that it is the wisest thing to have as chair someone who, though a very distinguished former civil servant, is not one of the best attenders of the House, to see how we actually operate. But there we are; we have that Meanwhile, one of the things that I hope will be looked at is ending the participation of all the hereditary Peers, as well as ending the by-elections. Those who should legitimately sit here or who now have a place to offer some wisdom or advice in the House could become life Peers, on the clear understanding that they are, like most of us who have been appointed, working Peers. We should see the second Chamber as based on the concept of working Peers Working Peers, however, need some assistance. I was sitting in my office the other day in Millbank House, and the telephone rang. Naturally, I answered it, and someone from a large company asked, “Could I speak to Lord Foulkes’s diary secretary?”. I said, “Yes, you are speaking to Lord Foulkes’s diary secretary”, and I fixed myself an appointment. We do not have diary secretaries; most of us do not even have secretaries I had some correspondence with the Clerk of the Parliaments recently, just the other day, suggesting that he might second one of the members of his extensive staff to help me. He thought I was joking, but I am not. People outside this House genuinely believe that, like MPs, we have three or four people working for us: doing our research; making our appointments; dealing with correspondence—I said this in my letter—and emails and phone calls; dealing with invitations; arranging our travel; and dealing with our committee papers, for those of us who are active on committees Then there is dealing with the ever-increasing demands of Black Rod—who is not my favourite person in this House—for security. We have to inform security about every visit, which I can understand as far as security is concerned, but it does impose additional burdens on us. How do we deal with it? We have absolutely no one to help us. It is ridiculous in the 21st century.
ParlaMint-GB_2017-09-08-lords.u16	I am grateful to my noble friend for giving way. Can he tell the House whether he would like to employ anybody to write his speeches?
ParlaMint-GB_2017-09-08-lords.u17	I was going to refer to the noble Lord, Lord Snape, as my noble friend, but I am not sure whether I should. The speeches would certainly be much better than they are at the moment. But he is right. I had two speeches yesterday in Grand Committee—one on St Helena and the other on Brexit—and here I am speaking today. If we want to participate we have to do research, do the work and try and think of—
ParlaMint-GB_2017-09-08-lords.u18	Something original?
ParlaMint-GB_2017-09-08-lords.u19	Something original to say—
ParlaMint-GB_2017-09-08-lords.u20	Something witty?
ParlaMint-GB_2017-09-08-lords.u21	Something witty to say in our speeches. My noble friend Lord Grocott has some help to do that, although most of it is his own work. Turning to the Bill—
ParlaMint-GB_2017-09-08-lords.u22	Five minutes!
ParlaMint-GB_2017-09-08-lords.u23	Previous speakers have gone on even longer. Turning to the Bill, I will just say that I strongly support it. It is a step—just the first step—towards reform. Indeed, it is the first step towards sanity.
ParlaMint-GB_2017-09-08-lords.u24	My Lords, the noble Lord has got a whole series of different complaints which are not relevant to this debate off his chest, and I hope he feels better for it, but I hope he will forgive me if I do not follow him exactly in what he had to say The noble Lord, Lord Grocott, has based his case, as he often does—I beg your pardon, as he always does I think—on logic. That is his habit, but logic is not the only guide to our constitution. From a practical point of view, I believe that the House has gained from having hereditary Peers and from the system of electing new ones to replace those who pass on. We all know of the valuable service of individual hereditary Peers, some of whom came back of course as life Peers—I see the noble Lord, Lord Berkeley, the holder of one of the most distinguished and oldest peerages in the House, who sits here as a life Peer, in his place. All of us could list a whole number of hereditary Peers by name who play a great part in this House—the noble Baroness, Lady D’Souza, emphasised this in her speech. As we have been reminded, and as many of us recall, the system created in 1999 was expected to be temporary. But as we also all know, in the British constitution, when temporary expedients work, they tend to last. This one has lasted, in my view because it has produced Members who make valuable contributions to the House But whatever one’s point of view on that, a central point of the argument or the criticism made by the noble Lord, Lord Grocott, and others is that in some cases when a hereditary Peer dies, there are only three electors under Standing Order 10(2). If the House wishes, we can change that without legislation. It is enshrined solely in the House of Lords Standing Orders. The legislation requires there to be by-elections but does not specify the electors for a by-election or some of the other arrangements. That is all in Standing Order 10. We can amend that Standing Order, so that, for example, all vacancies are filled by election under Standing Order 10(3), with the whole House voting instead of just the appropriate hereditary Peers as now for many vacancies—that is, elections conducted under Standing Order 10(2). That would of course increase the electorate substantially. If we were to do that, it would be important that the excellent Carter convention, which preserves the proportions of the different party groups, should continue under such a proposal. That could be included, if we wished, in the changes to the Standing Order to bring this about This plan is entirely within the authority of this House and would not involve the Commons, nor the legislative procedures inevitably involved in the wider proposal of the noble Lord, Lord Grocott. It would involve no expenditure of government or other time in the House of Commons and very little in this House—the noble Lord, Lord Grocott, and I have reason to know about the difficulties with parliamentary time and its allocation by government. As I say, this would take very little time in this Session, in which, although it is a long one, parliamentary time is going to be extremely scarce.
ParlaMint-GB_2017-09-08-lords.u25	My Lords, I regret the introduction of the Bill, but not as much as I regret the fact that we have not had a further Bill, after the 1999 Bill, to reform this House. I think that the noble Lord, Lord Grocott, and I are on the same sheet of paper when we think what the future of the House should be. We hope that something will happen fairly soon, and it will considerably improve the House.
ParlaMint-GB_2017-09-08-lords.u26	My Lords—
ParlaMint-GB_2017-09-08-lords.u27	No, I listened to the noble Lord for 12 minutes and I only have five The noble Lord, Lord Grocott, intervened on the Farriers (Registration) Bill on 26 April this year, and your Lordships can find what he said in cols. 1392-93. That was a Bill that I had taken forward, and he was basically asking whether I would afford the same courtesy to this Bill of his, which was due to come forward, as the House was affording to mine by not putting down an amendment. As a result of that intervention I got a number of emails from people asking: “Is this really how the House of Lords works? Is it, ‘You scratch my back and I’ll scratch your back and we’ll get the legislation through’?”. My response was very firm in saying, “No, that is not the way I operate”, and I have to say to the noble Lord, Lord Grocott, that I will be putting down amendments I commend the noble Lord for his consistency in bringing forward this Bill and I hope he will commend me too for my consistency, along with that of my noble friend Lord Trefgarne. Whether it be the Steel Bill, the Hayman Bill or the Grocott Bill, we have been utterly consistent in our opposition to this particular proposal. The reason is that the agreement back in 1999 was hugely important. It resulted in a compromise that many people did not like but, as the noble and learned Lord, Lord Irvine of Lairg, the then Lord Chancellor—whom I am delighted to see in his place again today—said, compromises are not necessarily totally acceptable but they are the practical way forward The noble Lord, Lord Rennard, said in his speech that the agreement was binding for all time. That is absolute rubbish; that was not the compromise at all. The compromise was that it was binding in honour for those who voted for it until such time as there was further reform. I believe that the longer the by-elections take place, the more impetus there will be for a major reform of this House. It might take longer than 20 or even 25 years, but if the noble Lord, Lord Grocott, succeeds, we will turn ourselves into a totally appointed Chamber, very keen to defend that position. I think that that is quite wrong for the British constitution in this day and age The noble Baroness, Lady D’Souza, whom I also call a friend, said that it was principle. I say to her that it was not; it was a commitment binding in honour, and the noble and learned Lord, Lord Irvine, said so twice in two separate paragraphs. That is the reason for my objection to the Bill and I will continue, as I have done in the past, to oppose it.
ParlaMint-GB_2017-09-08-lords.u28	My Lords, I support the Bill. The House should be very grateful to the noble Lord, Lord Grocott, for pursuing the subject, because these by-elections are doing severe damage to the reputation of this House. We do important work here—scrutinising legislation and in committees—and by and large we do that work very well. However, the credibility of this House is undermined by the farce, and it is a farce, that membership can be won in a by-election in which a handful of electors vote for candidates whose eligibility depends on the accident of birth. The by-elections are quite simply an embarrassment to this House We should also bear in mind a point that has not yet been mentioned in this debate. Hereditary peerages, with very limited exceptions, can descend only through the male line. Only one of the hereditary Peers in this House is a woman: my esteemed colleague on the Cross Benches, the noble Countess, Lady Mar. Her title is an exception to the no-women rule, as most Scottish peerages can pass to a daughter if there are no sons. The noble Countess has been one of the 92 since 1999 but no woman has been elected in a by-election since 1999, and there is only one woman on the register of nearly 200 hereditary Peers who have put themselves forward to be considered at future by-elections. I simply cannot understand how it can be consistent with basic principles of equality for this House to maintain by-elections when eligibility as a candidate is effectively excluded for women. This is relevant to the point raised by the noble Lord, Lord Hamilton of Epsom, as to whether by-elections are a less satisfactory means of becoming a Member of this House than appointment by the Prime Minister. Yes, by-elections are less satisfactory for many reasons, but one of them is that the appointment procedure does not effectively exclude women. The main argument that appears to be advanced in opposition to the Bill by the noble Lord, Lord Trefgarne, and the noble Earl, Lord Caithness, is a historical one. The deal was done in 1999. I agree with the noble Lord, Lord Rennard: there is no other area of law and practice where Parliament feels itself bound by what its predecessor did. Why should the approach adopted by Parliament a generation ago bind this one? This House in 2017 is no more bound by what was decided in 1999 on hereditary Peers than it is by decisions taken in 1999 on the economy or foreign policy The only other argument that has been advanced this morning is that advanced by the noble Lord, Lord Cope, who says that hereditary Peers have individually been valuable Members of this House. No doubt they have, but there will be nothing to prevent the leaders of the political parties or indeed the House of Lords Appointments Commission putting forward the names of hereditary Peers for membership of this House if their individual qualities make that appropriate The Bill raises a clear issue of principle on which the House will need to take a view. I echo the hope expressed by the noble Lord, Lord Grocott, that noble Lords who do not support the Bill will resist any temptation to table a series of amendments that will unnecessarily take up time and may prevent the Bill making progress. Let us instead have a full debate in Committee on the only issue raised by the Bill: should these by-elections be retained or abolished?
ParlaMint-GB_2017-09-08-lords.u29	My Lords, the noble Lord, Lord Grocott, introduced the Bill with his customary wit and made an extremely good case. It is one with which I find myself in substantial agreement. He was slightly unfair on himself, though, because he did not stress two things that he stressed last year when he introduced a similar Bill. First, he talked about 90; his Bill in no way touches upon the two hereditary offices of state, the Lord Great Chamberlain or the Earl Marshal. He has deliberately excluded them for constitutional reasons, and I think that is very sensible. Secondly, he did not spell out as clearly as he did last year that no single hereditary Peer sitting in your Lordships’ House at the moment is threatened by the Bill. This is not an expulsion Bill; it is merely a Bill that says in future we should not have these by-elections. I believe the case he has made, and which has just been echoed persuasively by the noble Lord, Lord Pannick, is one that should carry your Lordships’ House I believe it is a great pity if two or three, in a House that has a number of 803, seek to block what quite evidently is, or was last year, the will of the majority. I echo those calls that have been made to my noble friends Lord Trefgarne and Lord Caithness: please do not filibuster, particularly at a time when this House has potentially the most important task that it has had for over a century. We are going to have legislation brought before us on which the individual and collective wisdom of this House could have real influence without in any way challenging the acknowledged supremacy of the other place, so do not let us be involved in protracted navel-gazing. If there is a broad consensus for the Bill, let it go through. I address my next remarks to my noble friend on the Government Front Bench. He may well say at the end of the Bill that the Government have no intention of giving it time. Indeed I suspect that is what he will say, although he will say it extremely elegantly. If the Government will not allow the Bill to pass then it will not pass; the noble Lord, Lord Grocott, knows that as well as we all do. However, there is something that the Government could and should speed forward. This has already been touched on by my noble friend Lord Cope, and it is a point that I myself have made many times in the past. What brings the House most into disrepute in this area is the ludicrous size of the electorate. We had 11 candidates and three voters, and a similar thing would apply if we had a vacancy on the Labour Benches. That makes no sense. It is impossible to defend. No one with an ounce of logic in his brain could begin to defend it. So let us, at least as a short-term measure, turn the whole House into the electorate when there is a vacancy. The noble Lord, Lord Grocott, dealt wittily with the fact that 43% was 10% less than the poll in the lowest polling constituency in the recent general election. Nevertheless, if there are 800 voters and 400 or 500 of them vote, that is infinitely preferable to the farcical spectacle that we have at the moment I support the Bill and hope that it will pass but, if it does not, I hope that at the very least the Government will heed what my noble friend Lord Cope and I have said: we must do away with these tiny electorates. Let no one talk about precedents as things that bind for ever. I should love to hear the views of the noble and learned Lord, Lord Irvine of Lairg, on this, and perhaps one day we will get them, but I remember the pledge made by Winston Churchill that he would restore the university seats. He said it; he meant it; he did not do it. It is time to move on.
