ParlaMint-GB_2017-02-21-lords.u1	That the Bill be now read a second time.
ParlaMint-GB_2017-02-21-lords.u27	My Lords, it is a pleasure to follow the noble Baroness, Lady Murphy, but I fear I am going to take a slightly different line. All great issues are essentially very simple. We make them complicated when we do not want to face them. Our leaving the European Union will count historically as one of the greatest ever examples of this. Quite simply, we are leaving. In the short time I have to speak, I am not going to talk about yesterday, or even much about today, but about tomorrow, about the future—the future of our country, of our people and quite probably our House of Lords Nor do I plan to talk about how I cast my vote in the referendum. It is on the record, but it is now irrelevant. Referring to how we voted in debates such as this is seriously counterproductive. It tends to colour not necessarily what we say but how our remarks are perceived by others, who assume we are seeking to justify our position and remake our case. For those of us seeking to move forward, this is just not so. The vote was taken; it is behind us; and we must now as a House prepare to face the future It has been said by some that in last year’s referendum the people did not really understand what they were voting for, the ramifications of their actions, and what was at stake. This is, I believe, wrong and patronising. No one could possibly understand every little consequential detail, but surely people knew and understood the broad principle and its effects There are three big differences between a general election campaign and this particular referendum. In a general election, the country divides broadly speaking on party lines; in the referendum, party allegiance counted for nothing. In a general election, each party produces a long and detailed manifesto, which few people take the time and trouble to read through; in the referendum, all the most important issues were set out by the Government and the opposing parties, and were further teased out in protracted debates—many on national television. The country was, and still is, as engaged as never before on this issue. Finally, in a general election people have just three weeks to take in all the available information and come to a decision, again usually falling back into their party groupings; in the case of the referendum, the country has had 40 years to watch the EU unfold. People have had plenty of time to digest its effect on their lives and quietly make up their minds. Many people will have had personal experience of the effect of belonging to the EU. Indeed, fishermen and farmers, to name but two groups, will know and understand the workings of the EU as well as anyone. I suspect that the votes cast in this referendum were given more careful consideration than any cast in this country in living memory, and to doubt the genuineness of people’s decisions is to do them, in my view, a great disservice Churchill said, as has been quoted before, “Trust the people”, and that is exactly what we should do. This debate, despite the way it is going from time to time, is not or should not be about the details of our leaving and the negotiations involved, but simply about the principle of leaving and starting the process. The country is looking to us at this crucial time. We are in the spotlight as never before. Which road are we going to choose Most people are expecting, and certainly the media are confidently predicting, that we will be difficult, grudging, unhelpful, obstructive, curmudgeonly, backward-looking and yearning for what has gone before. What a wonderful opportunity to prove them wrong. Let us be forward-looking, positive, helpful to the Government, constructive and, dare I even say it, optimistic. I know that for many of us this will mean a real leap of faith. It is asking a lot, but such a lot is at stake. I know and understand that divisions and loyalties are long-established and run very deep, but we must have faith—faith in the people, faith in their decision, and faith in their willingness to make it work. If they are willing to make that commitment and effort, should not we be prepared to make it too I have played a lot of sport in my life at all levels, and one thing I know for certain is that it is quite impossible to achieve a successful and happy result if half the team members not only want you to lose but are vigorously working to bring that about. I repeat what I said at the start of my remarks: all great issues are essentially very simple, but we make them complicated and we do not want to face them. We must face this one, the biggest decision that we in this House will ever be asked to make. We must face it and make it a success for the sake of the people, the country and, I believe, the future of your Lordships’ House.
ParlaMint-GB_2017-02-21-lords.u28	My Lords, immigration dominated the EU referendum. Who can forget UKIP’s “Breaking Point” poster unveiled by Nigel Farage during the campaign? Given that the debate was about whether we should leave the European Union and not about whether we should leave the world, it is worth noting that not everyone who comes from mainland Europe to the UK has the intention to immigrate, nor is every immigrant who comes to our shores from the European Union. Recently, the other place defeated attempts to persuade the Government to give EU citizens permanent residence after Brexit, a right I hope will be accommodated by reciprocal arrangements. We can all speculate about what might happen in the future. I want to look at what is actually happening now. You do not have to travel very far to recognise that some of the decisions being taken are almost tantamount to shooting oneself. Of course, it is not difficult to shoot oneself in the foot, but to stand on your head to do it takes some energy Just who are these workers that the Government think we can do without and treat with such derision? It is recorded that some 55,000 NHS workers are from EU countries—doctors, nurses, paramedics, pharmacists, support workers and administrative staff. European workers make up 10% of our registered doctors and 4% of our registered nurses. It is common ground that the UK economy needs more workers with these skills, so why are we so ready to turn our backs on them as we say goodbye to our membership of the European Union? It is also common ground that we need more care workers. Currently, 5% of our care workers are from EU countries; approximately 90% do not have British citizenship and their future immigration status remains uncertain. Our nursing homes are closing at the rate of one per week due mainly to a shortage of nurses. It has also been reported that 15% of our researchers and lecturers in universities and higher education are already leaving or rejecting UK higher education posts because of Brexit. Many of these are scientists and researchers whose skills we badly need. Some 90% of British fruit and vegetables are picked, graded and packed by 60,000 workers from overseas, mostly eastern Europe. One farmer is quoted as saying: “either we bring the people to the work or we take the work to the people” This shortage of agricultural labour brings economic danger because we import some 25% of our food from other EU countries The Government seem to be confident that they will be able to deal with the countries on which we are turning our backs. As a former negotiator, I would not be so confident. It is reported that the number of EU citizens applying for permanent residence has risen by nearly 50% since the referendum. However, research carried out for the Financial Times suggests that three-quarters of EU citizens working in the UK would not meet current visa requirements for non-EU workers if Britain left the block. The media coverage last weekend of the leaked documents from MEPs will be no surprise to many EU residents in the UK. They already find themselves in a legal no man’s land long before we actually leave the EU. Is it any surprise that EU nationals are already leaving what they see as a sinking ship? The financial and emotional cost to applicants and their families is enormous. What about the cost to us of losing their skills? What of UK citizens living in other EU countries? Recent headlines have warned of a backlash over the Prime Minister’s Brexit approach. Many have lived and worked in EU countries for years, building families and communities and being model citizens. They do so often into retirement and beyond. What are we offering to them? Not a lot—and some would say nothing at all I for one wanted to remain in the EU, but as a believer in the democratic process and accepting that the majority of people chose to leave, I accept that the will of the people should prevail. But this is not a political game. People on both sides of the Channel cannot be left in limbo. Decisions have to be made about their futures. Part of my responsibility in another life was the oversight of the union’s membership in Gibraltar. Ten years after retirement, I am still receiving letters about the position of Gibraltarian citizens. That is a neglect of duty and of moral responsibility. If we do nothing for weeks and months, we must address the uncertainties and fears of the Gibraltarians. I say that because I remember working through the problems associated with Gibraltar’s status some 10 years ago. Let us not ruin the relationship that has been built between Spain, Britain and Gibraltar. That also underlies this debate. I trust that the Government will give it serious and urgent consideration This is not a political game. We must reach an early decision, because too many decisions are being left in the out-tray without any attention in terms of businesses, communities and the lives of individuals. We must act now. The European Community came together to ensure peace. If we are to leave, let us leave in peace with our heads held high.
ParlaMint-GB_2017-02-21-lords.u29	My Lords, one effect of growing up as a post-war child was hearing the amount of discussion and determination among the political classes that we would never have another war in Europe. At the top of my list of worries about Brexit is that we shall see an insular, narrow-minded nationalism taking hold and turning us from an outgoing, internationalist nation into an inward-looking nation We have heard much in the past day and a half about interdependence, which has to be one of the keys when we think about what we should do next. Brexit is not all about trade, although to listen to the Government you might think that it was. I firmly believe that, first and foremost, it should be about peace and security. I agreed strongly with the noble Lord, Lord Carlile of Berriew, when he said yesterday that endangering peace and security in Europe would be grounds to reject the deal. Incidentally, although I agreed with some of the speech made by Tony Blair, I thought it ironic he should tell everyone to rise up. When more millions than were ever seen all rose up and marched when he was Prime Minister, he took not a blind bit of notice Many of your Lordships will know that I spend a lot of time in France when I am not here. My experience of reaction to the UK decision to seek Brexit is that it has been one of extreme concern that it will accelerate the rise of extremist nationalist parties. That is happening all over Europe now. Europe and its member states therefore have many concerns and worries other than negotiating a Brexit deal with the UK. Those whose job it is will of course concentrate on it but, politically, any deal will have to be negotiated against a fast-changing political picture in Europe. It is not as though our negotiating partners will stay unchanged. By the end of two years the Europe with which we are negotiating will be very different. It may be a much longer timescale than the Government are thinking In the meantime, I worry what we are going to do about the day-to-day legislation we should be looking at. My noble friend Lord Bruce of Bennachie put it so eloquently yesterday when he said that day-to-day life will be sacrificed. We will be spending time on the great repeal Bill and not on all the other incredibly important issues. There are so many pressing issues in the area which I concentrate on in this House—the environment, agriculture and food—yet the immense changes that are going to happen as a result of Brexit will be a threat to our food quality, animal welfare standards, family farms and landscape. If at the end of this we have a hard deal where WTO rules apply, we will see our food production driven down to the lowest common denominator. It would be a disaster in so many ways. It would not be accompanied by lower food bills: another day-to-day effect will be people seeing those go up Over the course of this debate it has bothered me that in the Government’s mind there appears to be a direct trade-off between UK citizens living in the EU and European citizens living here. In fact, UK citizens living in the EU face 27 different sorts of issue and their position is not necessarily equivalent to that of EU citizens here. The Government should, therefore, settle the situation of EU citizens here—thereby creating some good will—but at the same time do far more to help British citizens abroad, who have been left with no information, not even a helpline. The Government could decide now to give much more information about the future to those people who have to plan to relocate and find new jobs, schools for their children and care for their elderly. This would be about not the result of the negotiations but what their rights are now. That has been put on the sidelines because of this so-called trade-off There has been much talk of patriotic duty: I believe mine is to try and do what is in the best long-term interests of this country. As my noble friend Lord Newby said at the beginning of this debate, it is unconscionable to sit on our hands. If there is no deal, or the final deal is appalling, or it threatens peace and security, there is an absolute duty on us as parliamentarians to call a halt. I hope we will amend the Bill in order that we can offer that safety net to the Government and the country.
ParlaMint-GB_2017-02-21-lords.u30	My Lords, I would like to make four points. First, the decision to hold a referendum on membership of the EU in the first place was driven by politics, especially those of the party governing the country. Not a great deal of thought was given to the economics of the issue, but now that we are faced with the reality we must do so. Secondly, while the decision to leave the EU is hugely important for the future of the UK economy and our society, I do not believe that it is the only important economic issue for our future. I believe that the challenge of productivity, the ongoing apparent weakness of key aspects of our education system and skills training, and the highly unbalanced nature of the overall British economy are all at least as important. Of course, sadly, it may be the case—indeed, it probably is the case—that each of these challenges will become even more difficult as a result of the decision to leave the EU. If the decision to leave were to result in more serious focus on these challenges, and smarter, better-thought-out polices, it might allow for some positives out of the EU departure than otherwise might not have occurred. There is, as of yet, no real evidence to support such an optimistic hope but one lives in hope. In this context, this House certainly has a role to play, and it should by ensuring we make the best out of a poor hand Thirdly, as someone closely associated with the changing nature of the world economy, I would have hoped for sharper thinking about trade issues. There has been, and remains, enormous focus on legal and other technicalities of Article 50 and trade deals. While partially understandable, the degree of it in my view is misplaced. The biggest drivers of trade are the performances of domestic demand growth and competitiveness, as well as the geographic distance from trade partners A country’s imports are greatly driven by the level of its own domestic demand and the cost of imports relative to domestic goods and services. Similarly, exports are typically driven by domestic demand in the most important markets and the price of those exports for foreign consumers. While bilateral and/or multilateral trade agreements are important, they are not as important as rates of domestic demand growth. It is noteworthy in this regard, for example, that today China is the number one importer—I emphasise importer—for at least 70 countries, without having meaningful trade deals with hardly any other countries, other than, of course, being a member of the WTO This kind of evidence suggests that UK trade could prosper outside the EU, but we would need to go about life perhaps somewhat dramatically differently than we have started to do so far. Since the referendum result, we should have, and should still be doing even more than before to try and boost our so-called golden relationship with China—not doubting it—and aggressively pursuing stronger relationships with other rapidly rising economies, including, of course, India. At the same time, we need somehow to do our best to keep as close as we can to our geographic neighbours in Europe. While their share in our overall trade has declined, and is set to continue to decline, it will be a long time before any other country or region gets close to the importance of the EU. Focusing on geographically distant and smaller countries, as beautiful as they are, such as New Zealand, may be easier, and might suit the politics, but they will not be materially relevant for the economics of our future trade performance. It is also the case that some highly globally integrated industries, which among other things, are very important for UK exports. They need something effectively as close to the single market rules as possible to continue thriving. This is true for autos and financial services, and no doubt some others Fourthly, as important as our trade ambition should be, the bigger concern for me is our ability and desire to continue to attract the world’s most talented and skilled immigrants. There is a huge amount of evidence that skilled immigration is very positive for productivity, for some key industries, and of course, for our excellent universities—perhaps crucial. The Government need to be highly focused—and more focused—on making sure that any obsession with demonstrating overall impact about immigration does not result in losing key talent I would also like to say in finishing that it also continues to make little sense for overseas students to be included in any overall target for reduced immigration targets, and I encourage the Minister to request a shift in this part of the Government’s stance, irrespective of this Bill and any amendments to it.
ParlaMint-GB_2017-02-21-lords.u31	My Lords, last June I voted to leave the European Union. After years of urgently needed reform of the Union being promised and never delivered, and finding ourselves on the path inexorably to ever-closer union, I decided that the time had come to leave and, thankfully, a majority of the British people took the same view. This has been and still is a marathon debate and we have heard an enormous number of views. Most of them I have seen as trying to refight the referendum all over again and I do not intend to be part of that argument. That argument has had its airing. I want to look forward to what is going to happen after the Bill is passed. The Bill will start the exit process simply and without frills. We do it no favours by hanging amendments on it. The process will be complex anyway and it will not be helped if this House appears to be making it even more complicated We have heard a lot in this debate and before about the need to set out a negotiating strategy publicly in advance. I learned during the peace process in Northern Ireland that successful international negotiations are better carried out under the radar. Attempts publicly to lay down the ambit of negotiations help only the other side. Equally, you do not negotiate with your cards face up on the table, much as Mr Barnier would like you to. You hold them close to your chest and play them at the best possible moment. No successful negotiations can be conducted if one side in those negotiations is at war with itself. I make this point in all seriousness. That presents an open target to the other side and we must think very carefully about how we deploy our feelings as we move forward. We have all expressed our views over these past months and I respectfully suggest—although, I have to say, not with great hope—that in the national interest we should now all exercise restraint and let the Government get on with it That is not all. There is another thing we need urgently to look at. We have a duty to think with imagination and self-belief about the future, not just our relations with Europe but our place in the world. The democratic decision to leave the EU provides an enormous opportunity to do this. Whether we seize it depends on whether or not we plan and prepare for it now. It will not happen if we are still fighting our old referendum battles. We must now put them behind us and look forward. It is not about just bilateral trade deals and rights of residence. Of course those are essential elements, which must be established as we move through the Brexit process and beyond, but we need to raise our eyes and our aspirations. We need urgently to decide how we see a future Britain. We need a new, bold view of what we want Britain’s role in the world to be—something which, I have to say, has rarely been possible within the EU. We should seek once and for all to end the culture that Churchill once described as being “adamant for drift” and to outline a clear new purpose towards which we can begin to plan now The history of our country was built on a combination of vision, dogged determination and the courage to take on the odds and win through. I believe that those elements are still part of our national psyche. Over these past years, they may have been somewhat dormant. The time has come to reawaken them. The Bill presages a momentous point in our history—whether for good or bad ultimately will depend on us. One thing is certain: successful momentous outcomes do not fall into your lap. You have to go out and earn them. We need a vision and a strategy and then that dogged determination and courage to make them a reality. That ultimately is how Brexit will be judged and, in the end, that is a challenge for us all.
ParlaMint-GB_2017-02-21-lords.u32	My Lords, it is a pleasure to follow a friend of over 50 years. Even Brexit will not divide us The Prime Minister’s foreword to the White Paper says that we are “a great global nation”. Few would quarrel with that. What concerns me today is our responsibility to that globe. Have the Government considered properly the effects of our proposed withdrawal on developing and post-conflict countries in particular, including Commonwealth countries and our own overseas territories? The noble Lord, Lord Morris, has just reminded us of Gibraltar. I have tabled an amendment because even the White Paper is silent on this Ironically, before last June’s fateful decision, David Cameron had presided over some of the higher moments relating to our global responsibilities, most notably the new dawn of the new sustainable development goals. Today the more vulnerable countries, which value their relationships with the UK, fear that our leaving the EU also means a downplaying of our international relations and our many commitments to help them. The noble Lord, Lord Anderson, said a lot more about that. I start with the effect of Brexit on post-conflict countries in eastern Europe, having just returned from a visit to Kosovo, a country which we have championed and were the first to recognise. The Government can hardly deny that leaving the EU must mean giving up on enlargement, one of the cornerstones of our European policy. I have had reassurances from Ministers that we “remain committed to European security”, but what about the civilian CSDP programmes in Ukraine and Kosovo? The noble Baroness, Lady Smith of Newnham, made strong points on security. I expect the Minister will say something definite about this NATO will remain the principal channel of security in eastern Europe. However, Russia has always feared and exaggerated Europe’s influence on its own former protégés. The EU’s projection of ideas can have an implicit political impact and the Commission may have overreached itself in Ukraine. Surely, however, we must stand firmly behind the Copenhagen principles of human rights, democracy, transparency and the rule of law that underlay membership of the EU. The noble Lord, Lord Balfe, reminded us that we were behind many of these principles from their origin. I assume that they continue to apply post-Brexit, not just for two years but well beyond the time of our departure. They may be difficult to apply in some countries, but we must resolutely stand by them. I fear that leaving the EU could weaken that resolution The European Union also brings these ideas to the poorest countries. In Africa the UK has been prominent in EU programmes, such as those to defeat piracy and to rescue trafficked migrants from the Mediterranean. We need to know how we are supposed to continue these operations other than in partnership with the EU. Will the Minister comment on that at least? In Mali and Niger the UK has played a small part in the EU missions against terrorism which, on the whole, have been successful in containing al-Qaeda, especially in the north of Mali Trade is another major area that brings considerable uncertainties. Once we leave the EU, we will need to negotiate separate free trade agreements with all 78 African, Caribbean and Pacific countries that currently enjoy tariff-free entry into Europe. This will not be an easy process in itself, but if it is left to the last minute some of the poorer, smaller nations could be left high and dry as far as our trade relations go On aid, I hope it goes without saying that the UK will continue to join international partnerships devoted to health campaigns against HIV/AIDS, polio and malaria. I expect our leadership role there to be unchanged, but all this will have to be reviewed. We make a huge contribution to health services in Africa, just as health workers from Africa make a vital contribution to our own NHS. Long may this continue while they can obtain visas and rights of residence I am less certain where we stand with the European Development Fund and ECHO. The EDF focuses on the least developed countries and the UK is the third largest donor. Our departure will have a great impact. ECHO is the EU’s humanitarian programme. It monitors emergencies on a daily basis throughout the world. Both are programmes of major importance to the poorest and most disaster-prone countries and the ones that are vulnerable to climate change. The EDF is technically outside the EU budget but it is a significant instrument, linked to the Cotonou agreement. Have the Government calculated the effect of our withdrawing from these on the beneficiaries as well as on the programmes EU member states form the world’s largest source of development funding, and taken together they currently make a huge contribution to poverty reduction and help to defeat epidemics. The UK’s withdrawal presumably will not mean that we no longer share data with other European countries, yet without partnership of some kind, we will be losing that important connection in international health—just as my noble friend Lord Blair reminded us also happens in policing and with the European arrest warrant. Can the Minister explain how this will work? Far be it from me to present Cassandra-like forecasts of doom, but no one has yet done the homework, and our former civil servants on the Cross Benches are quite doubtful about the cost of the whole process. But what is certain is that by withdrawing, we remove an important pillar from the European structure of aid and development, which we know is bound to hurt our most vulnerable trading partners.
ParlaMint-GB_2017-02-21-lords.u33	My Lords, this is obviously an important debate, but I hope your Lordships will forgive me if I say that there is a certain degree of unreality about it, not just because so many people are anxious to refight old battles but because the discussion is about a negotiation. However, there is no negotiation at the moment, so to a certain extent this is so much hot air, talking about what might happen or what you might do. It is not until we get into the negotiation that we will start to encounter reality Therefore I say first to our Front Bench that we should trigger Article 50 as soon as possible, perhaps not even wait until the enactment of this Bill. The more time that is spent before Article 50 is enacted, the more time there is for people to waste their energy and confuse themselves—and there is plenty of that happening. I am not suggesting that immediately after triggering Article 50 things will be easy. They will be very difficult, I think, at that point I remember some time ago taking evidence in a Select Committee about the trade agreement, TTIP. A couple of witnesses observed to us that the European Union was a very difficult body to negotiate with. When asked why, one said that it spent so much time getting a common position among all 27 countries that it found it incredibly difficult to move away from that position. When we go in and put down our proposals, they will have already spent time working out their proposals, and I am not sure whether there will be any real progress after that As to how one should conduct the negotiation, I agree with the comments from the noble Lord, Lord Lisvane, and my noble friend Lord Lothian, and with yesterday’s speech by my noble friend Lord Hill of Oareford, which all included good things to bear in mind about the negotiation. But we will just have to see how that works out. What do we do in the meantime? We have 15 to 18 months to go. Addressing our Front Bench again directly, I think we should bring on the great repeal Bill as quickly as possible so that Parliament can get into it. There will be a lot more meat in that than there is in this Bill, and all the things that people are talking about as likely amendments would be dealt with much better in that context than in the context of this Bill. In fact, as the noble Viscount, Lord Ridley, observed in the Times today, this is not a matter of scrutinising or improving the Bill, as all the amendments would put strange new things into the Bill that were not part of it. That is not really what we should be doing at this stage. We should do that at a later stage Bringing forward the great repeal Bill and going through its processes is fine up to a point, but there is a huge amount of work to be done alongside or after that, because that Bill will bring all our existing EU legislation into our own system. We can then look at it and consider what we want to keep, what we want to amend and what we want to remove. That will be a huge job, and it is difficult to see what will go into the Bill that will do it. We should start on that job as soon as possible. Saying that we will wait until the exit negotiations are complete is just sitting twiddling your thumbs when you could be doing something useful. We will have to consider how we are going to deal with this. We need a bespoke solution. Trying to modify normal legislative practice could cause some difficulty. Some people are anticipating the largest and most comprehensive Henry VIII clause that there has ever been. I do not think that is a terribly good way of doing it. We will have to find a way. We could then spend time—indeed, this House, with its experience in these matters, could make a significant contribution—sorting out what we do with the inherited acquis, which cannot just be left without being looked at; it has to be considered Another thing should be in the great repeal Bill. There is probably a plan for it to be in there, but if not I am sure it will go in. There should be some clauses to meet the points made by the noble and learned Lord, Lord Hope of Craighead, yesterday. Such clauses could be tailored to provide the parliamentary involvement that he said the courts have indicated will be necessary. We should look at that By virtue of getting this Bill going, we underline and strengthen the Government’s position that they are prepared to walk away from a bad deal. It is important that they are prepared to walk away. If you are dealing with a negotiation such as this with lots of rules, it is importance to remember that you have no leverage if you are not prepared to leave the table. At the same time, you have to persuade people that you bring to the table something that is worth having. Those points are not entirely consistent, but you have to be prepared to do it. We will have to be prepared for something fairly tough My final observation does not follow from anything I have just said. It goes back a bit. There have been references to David Cameron’s attempt to renegotiate our position in Europe, which led to the referendum. My comment is simply this: had Europe really wanted to keep the United Kingdom in the European Union, it should have given him something of substance, something really important, to enable him to win his referendum. Its failure to do that tells you an awful lot about its basic approach.
ParlaMint-GB_2017-02-21-lords.u34	My Lords, the noble Lord, Lord Trimble, has often shown by his example something which can inspire us As speaker number 112 on this list, I must be your Lordships’ dinner gong as well. This is quite appropriate since, as a historian, I found in my archives a reference to the Flemings—when they negotiate, they ask you to lunch. This pearl of wisdom derives from a history of the 16th century, written at the time by the noble Bishop Bartolemé de las Casas, which I have in my library Lunch or not, I am a survivor of the first referendum on Europe—that of Harold Wilson in 1975. I organised, at that time, a list of no fewer than 200 writers who supported the idea of Britain in Europe. They included two of our Nobel prizewinners for literature—Sir Vidiadhar Naipaul and Mr Harold Pinter. I also wrote a pamphlet in the 1970s, entitled Europe, the Radical Opportunity, at a time when I still thought the adjective “radical” had a benign usage. I mention those activities, since I am tempted to say that I regard myself as still bound by the referendum vote of 1975, rather than of 2016. How long does a referendum bind its voters? There has been no discussion at all on this important constitutional matter I was impressed by many speeches yesterday, but I want to mention three. The first was by my noble and right reverend friend Lord Eames who was archbishop of Ireland. He adjured us to be exceptionally sensitive about the words we use. Language is more important than we think it is, he wisely commented I was also impressed by, and pleased with, the speech of the noble Lord, Lord Campbell of Pittenweem —I hope that I have pronounced that correctly—who insisted that Britain should adopt a generous, positive and affectionate attitude to all the European Union citizens who have come to live here. Mean behaviour is always a mistake I also enjoyed the speech of the noble Baroness, Lady Smith of Newnham, not just because I once went to tutorials in Newnham, an important suburb of Cambridge, with a great scholar, Dr Walter Ullmann, but because I, like her, believe that the great achievement of the European Union, European Community or Common Market—however you put it—has been to confirm a permanent peace in Europe enjoyed by our generation. We do not always remember that Britain has been a continuous participant in European wars—not just the great wars of the 20th century but all those beforehand, with the exception of the Franco-Prussian war of 1870 I was also affected by the eloquent speech of my noble friend—whom I am glad to see more or less in his place—Lord Faulks, who, like me, voted to remain, as he told us, and who I think argued that the time to contrive a new creative relation for this country has not quite come. That point was of course made by my noble and learned friend Lord Hope. However, it will have to be done, perhaps using NATO as our starting point, as suggested by the noble Baroness, Lady Smith of Newnham The late Lord Dacre of Glanton, Hugh Trevor-Roper, whose absence from this House is very much regretted, and always will be by those who remember him, described in one of his essays how his hero, the great Edward Gibbon—a Member of the other place as a matter of fact—was a European. It is an accolade which all historians and enlightened persons should aspire to obtain, whatever the details at the conclusion of our negotiations on this matter.
ParlaMint-GB_2017-02-21-lords.u35	My Lords, I regret to inform the House of the death of the noble Lord, Lord Dixon, on 19 February. On behalf of the House, I extend our condolences to the noble Lord’s family and his friends.
ParlaMint-GB_2017-02-21-lords.u36	To ask Her Majesty’s Government what is their response to the reinstatement by the government of the United States of the global gag rule, which requires that overseas organisations in receipt of US aid cannot provide abortion services or information about family planning.
ParlaMint-GB_2017-02-21-lords.u37	My Lords, the UK will continue to demonstrate leadership for comprehensive evidence-based sexual and reproductive health and rights, including safe abortion. We will continue to extend access to contraception for millions of women who cannot choose whether and when they have children.
ParlaMint-GB_2017-02-21-lords.u38	I thank the Minister for that Answer. When similar policies have been enacted by previous US Presidents, they have had a devastating effect on maternal health programmes across the world. Has DfID made an assessment of whether this global gag policy will have a direct effect on any programmes it runs? What steps will DfID take, along with other Governments such as the Dutch Government, and the Gates Foundation, to try to offset the disaster that will befall millions of women as a result of this policy?
ParlaMint-GB_2017-02-21-lords.u39	The noble Baroness is absolutely right to say that we have been here before. This has been the policy of successive Republican Administrations since the Reagan presidency. Therefore, in a sense, people knew what was coming down the track. Clearly, a very important part of what we in the international community do is family planning, and the Government are committed to ensuring that that continues. Specifically on the Dutch initiative and the She Decides conference, which is being held next week, DfID will be represented there. Also, later in the year, we will host a family planning conference, similar to that which we held in 2012. We hope it will be an opportunity for the international community to come together and decide how we move forward and work through these issues.
ParlaMint-GB_2017-02-21-lords.u40	My Lords, was the Minister right to benchmark this decision against what happened under Ronald Reagan’s presidency in the aftermath of international funding flowing into China, which led to the one-child policy, forced abortions and the sterilisation of hundreds of thousands, if not millions, of women, and which has now distorted the population balance in China so that there are 33 million more men than there are women—115 boys born to every 100 girls? Is this coercion of women not something that we should be very concerned about?
ParlaMint-GB_2017-02-21-lords.u41	That was part of the rationale, not under the Mexico City proposal but under the Kemp-Kasten amendment. Our understanding of the executive order signed by the President last month is that it references the Kemp-Kasten amendment. That is another reason why we need to work through and understand what it actually means for what we are doing in this area.
ParlaMint-GB_2017-02-21-lords.u42	My Lords, when President Clinton was putting his Administration together in his first term, he said, “I want my Government to look and behave like America”. If that doctrine was correct then, does the Minister think it holds good under the current Administration?
ParlaMint-GB_2017-02-21-lords.u43	The noble Lord leads me down a path. Our opposition on this is quite clear. When you look at the numbers and work in the international community, you recognise that the United States is the most generous country in the world, through its people and its private foundations, in what it gives to family planning around the world—it accounts for something like 47.5% of the total amount. Therefore, if we really care about people rather than political positions and statements, it behoves us to say that we want to work with our friend and ally to resolve these matters for the benefit of those whom we seek to help.
ParlaMint-GB_2017-02-21-lords.u44	My Lords, will the Minister assure us that women who have become pregnant as a result of rape in conflict situations will still have access to safe abortion?
ParlaMint-GB_2017-02-21-lords.u45	That is something on which this Government and the previous coalition Government did a great deal of work—my noble friend Lord Hague led on that—to raise the profile of the prevention of sexual violence in war. We will continue to work on that but, of course, in all cases when we are dealing with safe abortion we have to pay cognisance to the legal framework of the country in which we operating, and that requires a degree of sensitivity.
ParlaMint-GB_2017-02-21-lords.u46	My Lords, as other noble Lords have said, this measure will have a devastating impact on millions of women around the world. Will DfID issue guidance to country offices on how to mitigate the impact of this new policy?
ParlaMint-GB_2017-02-21-lords.u47	We have to remain calm in this area. We know what the policy is and we have worked within this context before. The Secretary of State in her letter of 8 February to Stephen Twigg, the chairman of the International Development Committee, made it abundantly clear that our position is absolutely resolute in support of sexual and reproductive rights. We need to work with international partners. That is part of the constructive engagement which will take place at the London conference later this year.
ParlaMint-GB_2017-02-21-lords.u48	My Lords, is it correct that this executive order is not exactly the context in which we have worked before? There is a danger that it goes far beyond sexual health services and will affect services for those with Zika, TB and AIDS and maternal and child health services? Can I press the Minister a little further? As he said, his department has been very strong in the area of women’s health. Will DfID be supportive of the Dutch Government when they try to fill the gap and save women from some of the disastrous effects of this policy?
ParlaMint-GB_2017-02-21-lords.u49	We are certainly leading by example. We continue to be the biggest funder of organisations such as Marie Stopes. The noble Baroness is absolutely right to say that this measure is different, that it contains some different elements and that we do not quite understand how they work. That is why it is important to keep a good relationship with the United States Administration, particularly USAID, so that we can work through these issues and find out how we go forward in a way that does not put more lives at risk.
ParlaMint-GB_2017-02-21-lords.u50	My Lords, the Dutch Government have announced that there is a possible £600 million shortfall in funding. They have had a response from 20 countries. Can the Minister confirm whether this Government have responded to the direct call of the Dutch Government? Will he reassure the House that at the London conference they will make sure that this shortfall is a priority discussion among our partners there?
ParlaMint-GB_2017-02-21-lords.u51	A couple of weeks ago I was with the Dutch Development Minister here in London at the Nordic Plus Group meeting and this issue came up. It is fair to say that we believe in a constructive engagement approach with USAID to find out all the details of what the measure actually means before we move forward. But certainly, as I mentioned to the noble Baroness, Lady Barker, we will attend the She Decides meeting in Belgium next week. Of course, we are open to taking work forward on this important issue.
