ParlaMint-GB_2020-03-24-lords.u1	That the Bill be now read a second time.
ParlaMint-GB_2020-03-24-lords.u13	My Lords, the only bright spot in this crisis is that experts are being listened to; long may that continue Obviously, the overarching concern is that the powers in the Bill should last no longer than is strictly necessary, should not overreach and should not set unwelcome precedents—one thinks, for example, of the reduction to one doctor for the exercise of Mental Health Act powers and the problems around care assessments. Moreover, the powers should not impact unfairly on disadvantaged minorities or marginalised groups, and should not go further than can be truly justified. It is not entirely clear why the Civil Contingencies Act or the Public Health Acts were insufficient in various areas In Schedule 21, there is a test of necessity and proportionality which is strangely absent from Schedule 20—the one that affects directions to people. From these Benches, we will therefore table an amendment to require that all the powers in the Bill should be exercised in accordance with the principle of necessity, proportionality and non-discrimination, respecting the European Convention on Human Rights and other human rights instruments. We also want the Government to keep the powers under frequent review and to publish reasons and explanations for any measures introduced under the Bill Although the right to life—Article 2 of the ECHR—underpins the response to this pandemic, human rights issues under several articles of the convention are engaged: Article 5 on the right to liberty; Article 8 on the right to family life, as relating to isolation, quarantining and restriction of family visits; Article 11 on freedom of assembly and association, relating to the prohibition of public meetings and gatherings. These are just some of the examples. I am glad that the Joint Committee on Human Rights, chaired by the right honourable Harriet Harman—I declare an interest as a member—is conducting an inquiry into the human rights implications of the response to Covid-19 There have been shocking cases of victimisation and blaming of certain people due to their perceived ethnic or national origin, particularly those of Chinese and other east Asian appearance. The power for local authorities not to meet some assessed care needs and to avoid the duty to conduct a care needs assessment will impact on the vulnerable. The Government should, at a minimum, notify the Council of Europe and the United Nations, as stewards of the ECHR and international human rights instruments respectively, that the UK is enduring a national emergency, and of the measures being taken. Do they in fact need to formally derogate? Perhaps the Minister could tell us People need to be able to assess, scrutinise and, if necessary, question and challenge the Government. It is not helpful to have a Minister on Twitter call someone by a rather vulgar term because they had the temerity to raise questions about the Government’s approach, as happened yesterday. Apparently, there have been no advertisements on social media. I am on only Twitter so I do not see Facebook, Instagram or any of the others but, considering that a lot of money was spent on Brexit no-deal ads on social media, this omission seems anomalous Assessing Schedules 20 and 21 is a bit difficult, as we do not yet know how the Government will give effect to the measures heralded in the Prime Minister’s announcement last night. I imagine that is still being worked through. Schedule 20 does raise a lot of concerns. Where are people to be directed or detained? Is a police station envisaged or just home? What screening is to take place, especially given the lack of current testing capacity? Will there be any judicial authorisation of detention or any provision for appeals? What about people who, for one reason or another, do not have a home to go to—the street homeless, sofa surfers, victims of domestic abuse, some immigrants and refugees, who get little or no support? Surely imposing isolation and quarantining restrictions on people living in abusive or dangerous environments would place them in an impossible situation. As concerns Schedule 21, are the closure of premises regulations issued just last Saturday under the public health Act—they were mentioned by my noble friend Lord Newby—to be revoked in the same way as the February regulations on direction and detention of persons are repealed by this Act in Schedule 20 I want briefly to mention one or two other things. I entirely agree with the noble Lord, Lord Falconer, and the right reverend Prelate the Bishop of Rochester, who raised issues about funerals and religious beliefs as concerns the need for burial and not cremation. As someone who organised my late husband’s funeral just five months ago, and a memorial service four months ago, this is very important to me. I will perhaps have more chance tomorrow to raise concerns about immigration powers as they affect people in immigration detention as well as in prison. Also, the fear of data sharing with the Home Office could deter people from seeking health treatment. Will the Home Office undertake to suspend that data sharing There are also some concerns about video hearings in court. Much as one accepts that they are necessary in the circumstances, various safeguards would be required. There are also concerns about changes to the Investigatory Powers Act and the extension to 12 days for a warrant. From experience, we know that there is a ratchet effect of expansion of state powers, as terrorism legislation has shown. We will need to be vigilant to prevent spillover.
ParlaMint-GB_2020-03-24-lords.u14	My Lords, I declare an interest as a freelance television producer I very much appreciate the extraordinary work that the Government and especially the Chancellor have already carried out to mitigate the effects of the present crisis on the economy and the nation’s workers. However, as other noble Lords have said, we are in an unprecedented situation, with bankruptcy and unemployment sweeping through our nation. I want to concentrate my comments on Clauses 39 to 44, which extend statutory sick pay Quite rightly, the Government’s efforts so far have concentrated on the job retention scheme, supporting businesses and employees to ensure that there is an economy to build on when these terrible times are over. However, my concern is for the 5 million self-employed and freelance workers, many of whom have had their contracts cancelled with only a week’s notice—if that. They have been sent home to worry about paying ongoing bills without any prospect of returning to work in the foreseeable future This group of freelancers and self-employed people is far-ranging. It includes 37% of people in the creative industries, who are highly skilled and highly paid and work in what is one of the fastest-growing areas of the economy. It also includes sole traders, such as plumbers, electricians and agricultural workers, as well as an increasing number of supply teachers and agency social care workers. I am also concerned about zero-hours workers who are independent contractors and are often semi-detached from companies. Many claim that they should be defined as employees and entitled to the same rights as employees, including having access to the job retention compensation scheme I have been told about a number of cases involving these workers. One is a cycle instructor teaching Bikeability classes in London schools. He is defined as a self-employed worker on a zero-hours contract; in reality, he does public sector work without any of the protections of a public sector employee. Normally, March to July is his busiest time, earning him up to £2,000 a month. With the schools closing, all his work has dried up. A 24-hour cancellation policy has left him with no work and no prospect of work. At the moment, he is not part of the job retention scheme and faces a very uncertain future I understand that supporting these people is very complicated. When I asked a question on this subject on Thursday, the noble Lord, Lord Callanan, explained that the Government were looking for a comprehensive package which was co-ordinated and coherent and would take time to roll out. Of course, I very much welcome the Chancellor going some way to help the self-employed by rolling out universal credit, allowing self-assessed tax payments to be postponed until January 2021, and encouraging interruption loans However, universal credit pays only £94 a week and even less if people have been prudent enough to save a nest egg. As has often been said in this House, UC takes five weeks to roll out. The tax holiday and interruption loans are also helpful but, in the end, they simply kick the problem down the road and the debt still has to be paid. We have no idea how long this crisis period will continue and, in the meantime, these hard-working people from across the country and across society face mounting debts and a very frightening future I know that the Government are looking at what is happening abroad and talking to stakeholders about how to support the self-employed through the crisis. Norway is paying self-employed workers grants equivalent to 80% of their average income over the past three years. Belgium’s self-employed workers will have access to an income replacement scheme I would like to draw the Minister’s attention to an idea supported by many across the self-employed sector, which, at the very least, would go some way to compensating for lost wages. I would like to see the Government extend their job retention scheme and pay 80% of expected earnings up to the cap of the median wage. Rolling this out will be difficult but the Government could use the person’s last three years’ tax returns to decide how much support they should be paid within this limit. It is estimated that four-fifths of the self-employed and freelancers earn less than the median wage and so would benefit hugely. Maybe the resulting grants could be made through the payment on account scheme, as is used at present for tax rebates. I quite understand that new software would need to be rolled out at HMRC to administer this system. That is often expensive and not entirely successful. Perhaps the DWP and other departments could help out At this time of unprecedented worry for every single person in this nation, we must think about the millions of workers who are the backbone of this country, who have lost their livelihoods—workers who are now sitting at home worrying about how they are going to get through the coming months without incurring huge debts, which could take years to pay back. Action is needed now to ensure that they do not sink into destitution and despair.
ParlaMint-GB_2020-03-24-lords.u15	My Lords, I begin by paying tribute to my noble friend Lord Bethell for the way he has stepped in to a difficult brief at a difficult time. He is stepping up to the challenge. The way that he is keeping us informed is very much appreciated by us all. I also appreciated the opening remarks of the noble and learned Lord, Lord Falconer, particularly his statement that this is a collective battle, which we fight together as one nation As someone with a little experience of legislation, I also think it is appropriate that, as legislators, we should pay tribute to those who prepared the legislation before us—321 pages, 87 clauses and 27 schedules. I have known such legislation to take more than a year, and certainly many months, but it has actually been produced for us within a few weeks. I thank the civil servants, the parliamentary draftsmen and the clerks who have been party to that effort In any crisis, no matter how bleak, there are opportunities for us to reflect on who we are, how we work, what values we cherish and how we can improve ourselves, so that once we emerge from the crisis—as we shall—we do so in better shape than we entered it. Looking for those opportunities and making changes empowers us at a time when we can feel powerless, and it gives us hope when things can seem hopeless. I will focus on just one area—volunteering—referred to in Schedule 6 to the Bill. As a nation, we often seem at our best when we are giving, be it of our time or our money, in pursuit of some great cause. Your Lordships can see this in events such as the Great North Run and the Children in Need telethon, or the efforts at times of crisis of the British Red Cross, St John’s Ambulance and the Salvation Army. Who can forget the 70,000 Games makers who made the spirit of 2012 something which raised our national morale? The British people are indeed a generous people, in both time and money. This is relevant because if we are going to get through this crisis together and emerge stronger, it will require a herculean collective effort—everyone pulling together and lending a hand It is estimated that each year some 20 million people volunteer their time in Britain. It is part of our national social capital. We are already seeing this beginning to happen organically, with thousands of local groups of volunteers forming up and down the country, wishing to help their neighbours with shopping, collecting prescriptions or post, or just a friendly telephone call. I declare an interest as a member of my local Covid-19 mutual aid team. I know that many of the volunteers in my local group would be very grateful for guidance as to how the new restrictions announced by the Prime Minister last night will impact on their volunteering activities I know also that the DCMS is doing incredible work with major charity organisations like the British Red Cross, the NCVO and others, supported by General Sir Nick Parker. But my concern is that what we are now witnessing is a mass grass-roots surge of altruism not through the traditional channels but across social media platforms such as Facebook and WhatsApp, and apps like Nextdoor. This surge of good will needs to be harnessed, informed and trained; it does not need to be frustrated or discouraged by an overly bureaucratic process. Extraordinary times call for extraordinary measures, and that applies to those wanting to help too. The mass outpouring of altruism towards each other that we are witnessing in our country can help not only to get us through this crisis but to bind some of the wounds of our recent past, so that we can emerge stronger and more resilient as a society than we entered it. This precious resource flow must not be wasted, but it must be directed.
ParlaMint-GB_2020-03-24-lords.u16	My Lords, it is always a pleasure to follow the noble Lord, Lord Bates. We all owe a massive debt to the brave and skilled workers who are battling this crisis, including a close relative of mine on the NHS front line who is trying to keep her patients, as well as her husband and three small children, safe. Care workers who are without proper personal protective equipment are looking after another close relative who is in her 90s and in a care home under lockdown I thank my noble friend Lady Thornton for her diligent leadership, expertise and hard work, because key questions affecting this Bill remain. First, everyone in government has known for years about the probability of a pandemic at some point. Although I was never a Health Minister, as a Cabinet Minister 17 years ago I recall being alerted during the SARS outbreak. My noble and learned friend Lord Falconer might remember that too. Given that, why was it only last week that the Health Secretary appealed for companies to help produce many more ventilators? Why was this not done much earlier, especially after Chinese scientists gave deadly warnings about the pandemic? Why were plans not put in place for proper testing, especially for front-line NHS staff and care workers? Why were no preparations made to ensure the supply of sufficient personal protection equipment for doctors, nurses and carers Secondly, there have been mixed messages. For instance, the Prime Minister suggested that he would be seeing his mother on Mother’s Day, but that was later hastily corrected by No. 10. The contrast with the sober authority of Wales’s First Minister, Mark Drakeford, Scotland’s First Minister, Nicola Sturgeon and the Mayor for London, Sadiq Khan, has been striking Thirdly, although I congratulate the Chancellor on acting quickly, providing hundreds of billions of pounds in extra and vital funding to protect employees and businesses—although the self-employed still remain to be protected—and surely with even more to come, the Government must promptly make much more funding available to local councils and voluntary groups because they too are on the front line. However, they have suffered budget cuts of around a third over the past 10 years In his novel, The Corridors of Power, C.P. Snow wrote that, “political memory lasts about a fortnight.” A fortnight since the Budget, its contents have been eclipsed by the Chancellor’s subsequent coronavirus announcements. He is rightly injecting hundreds of billions of pounds of Keynesian stimulus into an economy that is facing certain recession and perhaps even depression. The scale bears comparison with our Labour Government’s response to the 2008 global banking crisis—a response lambasted by Conservatives ever since. The Chancellor has rightly abandoned all the Tory borrowing rules and spending ceilings because the urgent action needed to stave off disaster requires intervention on a scale that only government can provide. The Chancellor was right to turn away from 10 years of Tory austerity and to throw the power of the state at the most acute crisis we have faced since World War Two However, that previous Tory insistence on non-intervention and shrinking the public sector has left us battling the coronavirus with an NHS in England that is short of 10,000 doctors, 40,000 nurses and 110,000 adult social care workers. It did not have to be like this. The Government have been able to borrow at record low interest rates for years and there was no need to wait until catastrophe stared us in the face before discarding the financial straitjacket. Why start spending and investing only in a terrible crisis like this? Despite gargantuan levels of national debt and borrowing to defeat Hitler, Keynesian policies after World War Two—led by both Conservative and Labour Governments—rebuilt this country through huge public investment and spending, generating healthy growth and a buoyant private sector. When the coronavirus outbreak is over, let us not repeat the mistake made after the financial crisis in 2010 of reverting in knee-jerk style to austerity and starving public services of support in a futile attempt to balance the budget, with only feeble growth accompanying it After the 1956 Suez debacle, Tory Minister Anthony Nutting wrote: “It has taught us no end of a lesson. It will do us no end of good.” The Conservative Party did not thank him for saying so. Today, after 10 years of avoidable austerity, this coronavirus crisis has reminded everyone what Keynes taught us about the vital role for an active, investing state in a modern enterprising economy.
ParlaMint-GB_2020-03-24-lords.u17	My Lords, I direct the House to my medical and research interests noted in the register. The Minister, in his excellent introduction to the debate, referred to the lessons from the 1914-18 war. I understand that reference and have some sympathy for it. However, my friend the anthropologist Scott Atran has pointed out that there are certain dangers in using the terminology of war, because it tends to turn people towards various “isms”: racism, chauvinism, ethnocentrism and xenophobic nationalism—exactly the opposite of the things that we want to find in our global community at the moment In truth, a more accurate reflection would be to address the lessons of the 1918-20 flu pandemic, which crossed the world and led to the deaths of tens of millions of people. However, two things about that experience are different from our own. One is that people experienced it immediately after the war, when tens of millions of people had died. To some extent, they were emotionally almost numbed by the whole business of massive death. Secondly, unlike us, who are used to antibiotics, vaccination and an expectation that people will not die of infections, people at that time were very much aware that people died of infections, sometimes in large numbers These facts contribute to what another colleague of mine, Dr Kerry Sulkowicz, the president-elect of the American Psychoanalytic Association, has referred to as the second pandemic of the moment, which was referred to by the noble Lord, Lord Blunkett, and other noble Lords: a pandemic of anxiety. It is not that he suggests that this is an inappropriate or pathological anxiety. On the contrary, it is a very realistic anxiety, because what is ahead of us is profoundly dangerous and challenging. We do not even know how dangerous and challenging, so anxiety is not an unreasonable response; it is a natural, human response. However, it produces problems in reaction. It leads some people to be so overwhelmed that they deny the reality. Even coming through London today in my car, not by public transport for safety reasons, I still noted groups of people out on the street in much more than twos and threes, not taking seriously the very sensible advice that they have been given publicly by the Prime Minister, Ministers and other experts Sometimes it leads to people being paralysed by the anxiety so that they do not know how to deal with things, but it also often causes illness—not just psychiatric and emotional illnesses of various kinds, but physical illnesses. Many people will be falling ill, physically and mentally, as a result not of the coronavirus directly, but of the psychological sequelae of it. There are many sequelae, not just anxiety. Reflect, for example, on what it will mean for many people, particularly older people on their own, to face three months or more without ever having touched a person or been touched by them. As human beings, the physical dimension of life is of enormous importance. They will be losing that and undoubtedly reacting in ways we do not know, because it has never happened in this wise before Many years ago, I was called to do work at a hospice where the staff were finding difficulty in continuing their work. It became apparent that this was because of the repeated, incessant, unremitting experience of the deaths of those they were working with. Reflect for a second on what it will mean for health service staff, who have been relatively well used to getting people better, to find that hundreds and hundreds of their patients will die. How will they manage, psychologically as well as physically? Can the Minister say how much thought has been given to addressing these problems There are many other things that I could mention but I will say two. One is that there are, in the voluntary, private and community sectors, employee assistance programmes that have been relieving the health service of having to deal with many of these problems. They are not going to be able to survive financially if there is no assistance for them. The noble Baroness, Lady Hollins, who is not in her place, has asked that we also remember the problems, as have been mentioned, for those who are vulnerable because of learning disability. Finally, because there will be more people admitted on formal orders, can we monitor how many more patients come in than would normally be the case on such orders, so that we have a sense of the increased burden on the psychiatric services?
ParlaMint-GB_2020-03-24-lords.u18	My Lords, I begin by drawing attention to my interests in the register. I have a series of questions for the Minister, most of which he will probably not be able to answer. However, I hope that he can write to us as appropriate I congratulate the Government and the TUC on the way they have worked together on this problem. They have shown that when it is needed, both sides are able to stand aside and work in the national interest. The TUC, as the Minister will know, has mentioned a wage subsidy for the self-employed. It has made the sensible suggestion that the subsidy should be based on the previous three years of tax returns, because of course we all believe that every self-employed person declares every penny that they have earned. This is an excellent suggestion from the TUC, and I hope that the Minister will be able to proceed with talks with it, not necessarily to agree it exactly as put forward but for some sort of help. We tend to think of the self-employed as people with big businesses but I am thinking of people such as musicians, actors and authors: people who work singly and are represented by Equity, BECTU and other unions. They are often sole workers, and very often earning not that much The second point, which I made recently in a debate, is the need to clarify what happens when companies goes into liquidation. They often do so with wages owing immediately to the staff, but, under the rules as presented at the moment, they have to be paid out by the administrator in bankruptcy. It would be very useful if some way could be found of according them the emergency relief afforded to other workers I turn briefly to the airline industry, not unsurprisingly. I place on record my thanks to the DfT Ministers, who I know have worked ceaselessly with the industry. They have had numerous telephone calls with BALPA, the union of which I am president, and other unions within the industry, as well as with the employers, of course. All airlines need some level of support. It is not for me to measure it out, but it is needed sooner rather than later. I suggest, as a guiding principle, that the support must end up not with the shareholders and directors but with the companies to strengthen them I never thought I would say that there was a positive gain from leaving the European Union, but one that does present itself is the ability for the Government in directing the rescue package for the airlines to make public service routes available and to subsidise them, which of course would not be permitted under EU rules but could now be. They could look at the many regional airlines that have been impacted by recent events Another aspect that can come out of this is promoting good employment practices, for instance better maternity leave. That is a demand on a number of airlines, which, because they have been male dominated for most of their history, have some of the worst maternity arrangements in the industry Perhaps I might mention just two or three points arising out of the brief from UNISON, which represents many health service workers. It is concerned, as I am sure the Minister is, that the use of healthcare students and returning workers has to remain on a voluntary principle; they cannot be directed back. If they do go back, the final-year students must be able to return to their learning without any penalties for leaving or interrupting the course. I am sure the Government have this on board, but I would just like to read it into the record There is a small technical point in the briefing I have been given. Apparently, staff who retired under the 1995 NHS Pension Scheme can work for a maximum of only 16 hours per week for the first four weeks and continue to receive their pension. I hope the Minister will be able to look into suspending this rule. I am sure he will be happy to assure the House that he will continue to talk to UNISON about the many problems it wishes to help the Government solve. There is no doubt about that My final point is on behalf of charities. The way in which wages are being subsidised is very good for business, but charities have very different income streams. I hope the Minister will consult with both the National Council for Voluntary Organisations and the Charity Commission to ensure that the rescue packages that have been put forward for business and are at least notionally available to the charitable sector are tailored in such a way that the charitable sector can make use of them With that string of questions, can I say how much I admire the Minister’s tenacity and hard work in doing the job he is doing? Please carry on.
ParlaMint-GB_2020-03-24-lords.u19	My Lords, I draw the House’s attention to my list of interests in the register; in particular, that I am a registered nurse. We are here today at a time of public health challenge unknown to date on our globe. I will be brief and start with my support for the Bill, which is widely echoed by many Members who cannot be here today as a result of the social distancing advice to reduce the spread of Covid-19. However, they are following the Bill online and have aided my contribution. They include my noble friends Lord Patel, Lady Hollins, Lady Boycott, Lady Bull, Lady Hunt of Bethnal Green and Lord Bird. In addition, our Convenor has been in contact with our Members throughout the week. His message has been that while on first reading some of the measures in this Bill appear draconian, under the circumstances they are necessary. Knowing his concerns about the use of Henry VIII powers, this opinion should carry considerable weight in our deliberations The Royal College of Nursing and the British Medical Association have provided detailed briefings, as have many other parties, including the Royal College of Psychiatrists. In principle, they support the measures outlined in the Bill to protect the public and essential workers. However, they want reassurance that the measures will have regular parliamentary review, preferably at least every two to three weeks, to ensure the effectiveness and relevance over time. Can the Minister outline the plans for review once the Bill is enacted Nurses and other healthcare staff who have recently retired and those about to qualify have been encouraged to return to work or commence employment earlier than planned. We are assured that they will have the same employment rights as other workers. Sadly, we know from the management of previous infectious diseases that some healthcare workers will catch Covid-19 while carrying out their duties. Will these staff be entitled to proper sick pay in line with NHS employment rules? In the exceptional circumstances of such an individual dying, will death-in-service benefits be generous? These benefits often relate to length of service, so it may be necessary to change the current terms. Does the Minister agree Other noble Lords have spoken of the challenges in social care and the potential for some people to have, in effect, the current level of service reduced as demand rises. A range of groups associated with long-term disability ask: will any reductions be re-instigated after the emergency period? Can the Minister reassure the House on this issue, the details of which were brought up extremely effectively in the powerful speech of my noble friend Lady Grey-Thompson The changes to the Mental Health Act are supported by the Royal College of Psychiatrists and will be necessary to protect people with serious mental health problems and to ensure rapid access to treatment. However, some human rights organisations are concerned that that will result in higher numbers of detentions than normally, particularly among disadvantaged groups. As a former acute ward psychiatric sister, I remind the House that once a patient is admitted, other professionals assess that patient quickly, and that treatment orders can be rescinded rapidly if appropriate. Will the Minister consider echoing this point to reassure those who are so worried NICE has given guidelines to prioritise patients for effective treatment and critical care, and these of course need to guide clinicians and be enacted by them in their work. However, there are some concerns that the guidelines from NICE on this issue refer to frailty. Can the Minister further assure the House that frailty with regard to physical and learning disability and severe and enduring mental illness will not disproportionately disadvantage these groups? My noble friend Lady Grey-Thompson raised this issue in detail, and I will not cover it further. I thank her again for her powerful speech on a range of social care challenges and the rights of people with a range of long-term conditions. I await the Minister’s reply to her questions Finally, will the Minister ask the Government to consider debt relief for the fees of healthcare students who are entering the workplace this year and who will work in our healthcare settings, probably for several years in the future? It is extraordinary that we are asking them back. They have paid their fees this year; they are willing to come back—we need some intergenerational fairness on this issue.
ParlaMint-GB_2020-03-24-lords.u20	To ask Her Majesty’s Government what plans they have to provide additional support to charities working with people who are self-isolating as a result of the COVID-19 pandemic.
ParlaMint-GB_2020-03-24-lords.u21	My Lords, on behalf of my noble friend Lord Dannatt I beg leave to ask the Question standing in his name on the Order Paper.
ParlaMint-GB_2020-03-24-lords.u22	My Lords, civil society organisations and volunteers are making a huge contribution to ensuring that the most vulnerable across the country are supported. However, we know that Covid-19 presents serious challenges to the sector. We are hearing concerns around income disruption, particularly for those charities where the bulk of their money comes from public fundraising, trading or investment income, and they will be hit especially hard. We are working with partners across government in the sector to gather a picture of the impacts for civil society, including for those working in frontline roles with vulnerable and lonely people.
ParlaMint-GB_2020-03-24-lords.u23	My Lords, I thank the Minister for that Reply. As chairman of the National Emergencies Trust, my noble friend has been pressing the Government to put a significant amount of money into the voluntary sector for two specific reasons. First, as the Minister said, general fundraising for charities has almost completely stopped, so that even the big ones, such as the Red Cross and St John Ambulance, are struggling to survive. Secondly, is the need to resource local charities that can help people on the ground now. The amount required —between £3 billion and £5 billion—is a fraction of the £150 billion put in to save businesses and jobs Last week, with the support of the Duke of Cambridge, the National Emergencies Trust launched a national appeal, which to date has raised over £5 million—a mere drop in the overall ocean—which will be distributed to where it is most needed by the community foundation. Will the Minister please tell the House whether and how the Government plan to support the charitable sector?
ParlaMint-GB_2020-03-24-lords.u24	I thank the noble Lord, Lord Ramsbotham, for this Question and commend the noble Lord, Lord Dannatt, for the work that he has done in his leadership of the National Emergencies Trust. However, this is not a competition between funding for business and funding for the voluntary sector: both need to be funded. We need to keep people safe and make sure that the economy comes through this with as little damage as possible In terms of what the Government are doing, many actions have happened already, including the ability to furlough some staff offering of loans, which to certain parts of the sector—although not all, I appreciate—is important. But for some charities, demand is up sharply and income is down sharply, and we are working tirelessly and talking every day to the sector about how we bridge that gap.
ParlaMint-GB_2020-03-24-lords.u25	My Lords, I remind the House of my railway interests, as declared in the register. The Minister will be aware that the heritage railway sector has effectively been wiped out for the whole of this summer season by the emergency. However, will she commend a worthwhile initiative which the HRA—the trade association—has taken to help Network Rail with its laudable aim to keep trains running for the next six months under government control? The heritage sector is volunteering its members, who are retired railway staff, particularly signallers and station staff, to help Network Rail. Will the Minister encourage Network Rail to take up this offer and, maybe, encourage similar groups where volunteers are available and skilled to take on work in the national interest?
ParlaMint-GB_2020-03-24-lords.u26	I thank the noble Lord. One thing that brightens my day is hearing stories such as that. People are being extraordinarily generous and creative in how they are sharing their organisation’s assets. I will share the noble Lord’s comments about Network Rail with colleagues in the Department for Transport and I thank him for raising this.
ParlaMint-GB_2020-03-24-lords.u27	My Lords, community foundations will be critical to ensure that aid is properly distributed to those who need it most. Can the Minister confirm that they will receive the support that they require to do this?
ParlaMint-GB_2020-03-24-lords.u28	My noble friend makes an important point. In other emergency situations we have seen that aid is not always distributed effectively. Community foundations around the country have extraordinary networks of local charities and can make sure that the money raised gets to the places that need it most. I know that the National Emergencies Trust and others are working actively with the community foundations.
ParlaMint-GB_2020-03-24-lords.u29	My Lords, I declare an interest as patron of a number of charities, including very local ones. As the Minister is well aware, many people who deliver services for charities and local communities are volunteers who are themselves in the same vulnerable categories as those they wish to support. We know that local charities often find a great deal of bureaucracy in securing funds, especially when they have to match fund or go through a byzantine system of funding applications. Will the Government’s package of support include that element We have seen reports of people using the good support for charities for their criminal activities. One example is scammers leafleting people offering to get shopping then taking money and not providing it. Will the Government make sure that our criminal justice system is acting proactively on those who are taking advantage of the most vulnerable in society? This is abuse and there should be zero tolerance of it at this critical time.
ParlaMint-GB_2020-03-24-lords.u30	The noble Lord made important points about local charities, simplification of funding and older volunteers. I am pleased that we announced this morning, through the Department of Health and Social Care, the launch of the GoodSAM app, which I commend to Members of the House. It allows volunteering both from home, by telephone support for others, and in the community if necessary. On simplifying funding, every funder that I have spoken to is looking at ways to simplify and become more agile and responsive. That is happening across the piece. The noble Lord made an important point about scammers; colleagues across Government are working on that.
ParlaMint-GB_2020-03-24-lords.u31	I refer noble Lords to my entry in the register. I commend the Government for the steps they have already taken in support of charities. I particularly support the charities on the front line and the dedicated volunteers who are doing such important work at this time. The Charity Commission is taking a flexible and pragmatic approach to regulation where relevant and appropriate, and will continue to do so. Will the Minister assure me that, as the commission continues to explore regulatory opportunities to make life easier for those charities doing such important work on the front line, we will be able to seek government support for that aim should we need it?
ParlaMint-GB_2020-03-24-lords.u32	I am delighted to give the noble Baroness that reassurance.
ParlaMint-GB_2020-03-24-lords.u33	My Lords, the noble Baroness has indicated that conversations are going on between the Government and the sector. I wonder whether she could give us more detail on that and on whether new networks are being put in place in the present circumstances, especially to link not just with the larger charities but with the wider sector, particularly those on the ground.
ParlaMint-GB_2020-03-24-lords.u34	We are working closely with some of the major delivery organisations as well as with the umbrella bodies, particularly organisations such as the NCVO and NAVCA, the latter being responsible for organising the local community response. We are also aware—but think that we need to be supportive but not controlling—of some of the more spontaneous work going on, including from established networks such as faith groups.
ParlaMint-GB_2020-03-24-lords.u35	My Lords, may I briefly pick up on the last point? How often is the Minister meeting the NCVO, the umbrella organisation? It has come up with a three-point plan; does she have a response to it and have the Government responded to it? It is a diverse sector, and working with the umbrella organisation is vital.
ParlaMint-GB_2020-03-24-lords.u36	I think the chief executive of the NCVO and I have each other on speed dial. I can reassure the noble Lord that we are talking pretty much every day and certainly were over the weekend. We are in very close conversation. The noble Lord is right that this impacts on the sector in different ways. There are organisations, perhaps more in the arts and heritage, that can mothball staff and then re-emerge, but there are also those where demand is up but income is down, and that is what we are trying to pin down now.
ParlaMint-GB_2020-03-24-lords.u37	To ask Her Majesty’s Government what steps they are taking to ensure that, in the event of any further restrictions on movement to limit the transmission of COVID-19, journalists and photographers carrying press cards will continue to have the freedom to travel for the purposes of public interest reporting.
ParlaMint-GB_2020-03-24-lords.u38	My Lords, on behalf of my noble friend Lord Griffiths of Burry Port, and with his permission, I beg leave to ask the Question standing in his name on the Order Paper.
ParlaMint-GB_2020-03-24-lords.u39	My Lords, the Government are clear that journalists are critical to providing essential information about coronavirus to the public and that it is imperative that they are able to continue doing so. We are working with the industry and others to ensure that journalists are able to continue performing their vital function at this time. Relevant journalists, broadcasters and ancillary staff have been included on the list of key workers whose children will be prioritised for school or other educational or childcare places. We are also clear that employers need to be responsible about who needs to be in the office, and we encourage them to help their staff find alternative arrangements and to support them in working from home.
ParlaMint-GB_2020-03-24-lords.u40	I thank the Minister for that response and welcome the Government’s response on designation, but it is not the only issue. The Minister mentioned others; I hope they include the National Union of Journalists, which across the sector represents not only employees but the self-employed. When it comes to the means for journalists to do their job, it is the self-employed—the freelancers—we must be concerned about. In the debate on the Bill, we have talked about support for the self-employed; I hope that the Government will be able to respond positively to that. I also hope that the Minister will reassure us that, if she does not have the general-secretary of the NUJ on speed dial, she will be speaking to him soon.
ParlaMint-GB_2020-03-24-lords.u41	I hope my honourable friend the Minister for Media and Data has the NUJ on speed dial, but I will check; he is certainly actively talking to broadcasters, the Society of Editors and others regularly. As the noble Lord rightly raised, work is going on in relation to the position of the self-employed.
ParlaMint-GB_2020-03-24-lords.u42	My Lords, I pay tribute to all the journalists, photographers and, in particular, camera staff in our 24-hour news service, who are providing a vital, trusted news source in an incredibly fast-moving situation. As the noble Lord said, many of them are freelancers. Does the Minister agree that it would be quite wrong for those freelancers to feel under pressure to work because they do not have the underpinning support enjoyed by those employees rightly identified by the Chancellor in the very supportive settlement that he arranged? There is no equivalent for those freelancers. We have the UQ coming in a minute, but I see that the Statement says that further help is coming. I hope that further help is coming very fast indeed; otherwise, we will see freelancers who feel obliged to carry on working when they are creating a danger to themselves and others.
